	estilo	livro	capitulo	versiculo	texto
49	VFL	Mateus	3	3	Era a João Batista que o profeta Isaías estava se referindo quando disse : “ Uma voz clama no deserto : Preparem o caminho para o Senhor , e abram estradas retas para ele passar ” . ( A )
50	VFL	Mateus	3	2	dizendo : —Mudem a sua forma de pensar e de viver , pois o reino de Deus está próximo .
51	VFL	Mateus	3	4	João usava roupas feitas de pelo de camelo e um cinto de couro amarrado na cintura . Ele se alimentava com gafanhotos e mel silvestre .
52	VFL	Mateus	3	5	Muita gente ia até ele para ouvir a sua mensagem . Eram pessoas vindas de Jerusalém , de toda a província da Judeia e também de toda a região das redondezas do rio Jordão .
53	VFL	Mateus	3	6	Elas confessavam os seus pecados e eram batizadas por João no rio Jordão .
54	VFL	Mateus	3	7	Quando João viu que muitos dos fariseus e saduceus estavam se aproximando para serem batizados por ele , lhes disse : —Raça de cobras venenosas ! Quem ensinou a vocês como escapar do castigo que Deus vai mandar ?
55	VFL	Mateus	3	8	Façam coisas que mostrem que vocês mudaram o seu comportamento .
56	VFL	Mateus	3	9	Não comecem a dizer entre vocês mesmos : “ Somos da família de Abraão ” . Pois eu lhes digo que até destas pedras Deus é capaz de fazer parentes que vêm da família de Abraão !
57	VFL	Mateus	3	10	O machado já está pronto para cortar as árvores pela raiz . Toda árvore que não produz bom fruto será cortada e jogada no fogo .
58	VFL	Mateus	3	11	—Eu os batizo em água como prova de que vocês decidiram mudar o seu comportamento . Mas aquele que vem depois de mim os batizará com o Espírito Santo e com fogo . Ele é muito mais poderoso do que eu e não sou digno nem de tirar as sandálias dele .
59	VFL	Mateus	3	12	Ele tem uma pá nas mãos para separar o trigo da palha . O trigo será juntado em seu depósito , mas a palha será queimada com um fogo que nunca se apaga . O batismo de Jesus ( Mc 1.9-11 ; Lc 3.21-22 )
60	VFL	Mateus	3	13	Naquela mesma época Jesus viajou da Galileia para o rio Jordão e foi ao encontro de João Batista , pois queria que ele o batizasse .
61	VFL	Mateus	3	14	João , porém , queria impedi-lo , pois dizia : —Eu é que devo ser batizado por você e é você que vem a mim pedindo que eu o batize ?
62	VFL	Mateus	3	15	Jesus , entretanto , respondeu : —Deixe as coisas como estão por agora . Devemos fazer tudo o que é exigido por Deus . Então , depois de ouvir isto , João concordou em batizar Jesus .
63	VFL	Mateus	3	16	Jesus foi batizado e , assim que se levantou da água , viu o céu se abrir e o Espírito de Deus descer sobre ele como uma pomba .
64	VFL	Mateus	3	17	E uma voz vinda do céu disse : —Este é o meu Filho querido . Ele me dá muita alegria ! Copyright ©
65	VFL	Mateus	3	1999	by World Bible Translation Center
66	VFL	Mateus	4	4	Jesus , porém , respondeu : —As Escrituras dizem : “ O ser humano não vive só de pão , mas de tudo o que Deus diz ” . ( A )
67	VFL	Mateus	4	2	Depois de não comer nada durante quarenta dias e quarenta noites , Jesus teve fome .
68	VFL	Mateus	4	3	Então o Diabo [ a ] se aproximou dele para pô-lo a prova e disse : —Se você é mesmo o Filho de Deus , mande estas pedras se transformarem em pão .
69	VFL	Mateus	4	5	Então o Diabo o levou à cidade santa de Jerusalém e o colocou na parte mais alta do templo
70	VFL	Mateus	4	6	e lhe disse : —Se você é mesmo o Filho de Deus , atire-se daqui , pois as Escrituras dizem : “ Deus dará ordens aos seus anjos para que cuidem de você . Eles vão segurá-lo com as suas mãos para que nem mesmo os seus pés se machuquem nas pedras ” . ( B )
71	VFL	Mateus	4	7	Jesus , porém , respondeu : —Mas as Escrituras também dizem : “ Não ponha à prova o Senhor , seu Deus ” . ( C )
72	VFL	Mateus	4	8	Então o Diabo o levou para um lugar muito alto e lhe mostrou todos os reinos do mundo e a glória que eles tinham .
73	VFL	Mateus	4	9	Depois , disse : —Eu lhe darei tudo isto se você se ajoelhar e me adorar .
74	VFL	Mateus	4	10	Jesus lhe disse : —Vá embora daqui , Satanás ! As Escrituras dizem : “ Adore ao Senhor , seu Deus , e sirva somente a ele ” . ( D )
75	VFL	Mateus	4	11	Depois disto , o Diabo o deixou e anjos vieram e o serviram . Jesus começa o seu trabalho na Galileia ( Mc 1.14-15 ; Lc 4.14-15 )
76	VFL	Mateus	4	12	Quando Jesus ouviu dizer que João tinha sido preso , voltou para a Galileia ,
77	VFL	Mateus	4	13	mas não permaneceu em Nazaré . Ele foi viver em Cafarnaum , cidade próxima do lago da Galileia , na região de Zebulom e Naftali .
78	VFL	Mateus	4	14	Isto aconteceu para que se cumprisse o que tinha sido dito por Deus por meio do profeta Isaías :
79	VFL	Mateus	4	15	“ Terra de Zebulom e de Naftali ! Caminho do mar e terra do outro lado do rio Jordão ! Galileia , onde muitos estrangeiros vivem !
80	VFL	Mateus	4	16	O povo que vive na escuridão viu uma grande luz , e até os que vivem nas regiões sombrias da morte foram iluminados por esta luz ” . ( E )
81	VFL	Mateus	4	17	Daí em diante , Jesus começou a proclamar a mensagem , dizendo : —Mudem a sua forma de pensar e de viver , pois o reino de Deus está próximo . Os primeiros discípulos ( Mc 1.16-20 ; Lc 5.1-11 )
82	VFL	Mateus	4	18	Jesus estava andando pela beira do lago da Galileia quando viu dois irmãos : Simão , também conhecido como Pedro , e André . Eles eram pescadores e estavam jogando suas redes no lago
83	VFL	Mateus	4	19	quando Jesus lhes disse : —Sigam-me e eu tornarei vocês em pescadores de pessoas .
84	VFL	Mateus	4	20	E eles deixaram as suas redes naquele momento e o seguiram .
85	VFL	Mateus	4	21	Jesus continuou caminhando e encontrou outros dois irmãos , Tiago e João , filhos de Zebedeu . Eles estavam no barco com seu pai , consertando as suas redes . Jesus os chamou
86	VFL	Mateus	4	22	e eles , imediatamente , deixaram seu pai e o barco e o seguiram . Jesus ensina e cura muita gente ( Lc 6.17-19 )
87	VFL	Mateus	4	23	Jesus viajou por toda a região da Galileia , ensinando nas sinagogas , proclamando as Boas Novas do reino de Deus e curando todo tipo de doença e de enfermidade entre o povo .
88	VFL	Mateus	4	24	A fama de Jesus se espalhou por toda a região da Síria e o povo levou a ele todos os doentes que sofriam de vários tipos de doenças e males . Ele curou a todos : os que tinham dores , os que estavam possuídos por demônios , os epiléticos e os paralíticos .
89	VFL	Mateus	4	25	Muitas pessoas o seguiam . Esta gente vinha da Galileia , de Decápolis , de Jerusalém , da Judeia e também de toda a região situada do outro lado do rio Jordão . Footnotes - 4.3 o Diabo Literalmente , “ o tentador ” . Copyright ©
90	VFL	Mateus	4	1999	by World Bible Translation Center
91	VFL	Mateus	5	5	—Felizes são os humildes , pois eles herdarão a terra que Deus prometeu . [ a ]
92	VFL	Mateus	5	2	e ele começou a ensiná-los , dizendo :
93	VFL	Mateus	5	3	—Felizes são os que reconhecem que precisam de Deus , pois é esse tipo de pessoa que fará parte do reino de Deus .
94	VFL	Mateus	5	4	—Felizes são os que choram , pois Deus os consolará .
95	VFL	Mateus	5	6	—Felizes são os que têm fome e sede de justiça , pois Deus fará com que fiquem satisfeitos .
96	VFL	Mateus	5	7	—Felizes são os que têm misericórdia dos outros , pois Deus terá misericórdia deles .
97	VFL	Mateus	5	8	—Felizes são os que têm coração puro , pois verão a Deus .
98	VFL	Mateus	5	9	—Felizes são os que fazem a paz , pois Deus os chamará de “ filhos ” .
99	VFL	Mateus	5	10	—Felizes são aqueles que são perseguidos por fazerem a vontade de Deus , pois a eles pertence o reino de Deus .
100	VFL	Mateus	5	11	—Felizes serão vocês quando forem insultados , perseguidos e receberem todo tipo de calúnias pelo fato de me seguirem .
101	VFL	Mateus	5	12	Alegrem-se e fiquem realmente muito felizes , pois grande é a recompensa que receberão no céu . Foi desta mesma maneira que os profetas que viveram antes de vocês também foram perseguidos . O sal e a luz ( Mc 9.50 ; 4.21 ; Lc 14.34-35 ; 8.16 )
102	VFL	Mateus	5	13	—Vocês são o sal da terra ! Se o sal , porém , perder o seu sabor , não poderá voltar a ser salgado e não presta para mais nada . Só serve para ser jogado fora e pisado pelos que passam .
103	VFL	Mateus	5	14	—Vocês são a luz do mundo ! Uma cidade situada no alto de uma montanha não pode ser escondida .
104	VFL	Mateus	5	15	Da mesma forma , ninguém acende um lampião para colocá-lo debaixo de uma bacia , mas sim para colocá-lo em cima de uma mesa , para que possa iluminar a todos os que estão na casa .
105	VFL	Mateus	5	16	Que a luz de vocês brilhe diante das pessoas de tal forma que , ao verem o bom comportamento de vocês , elas deem glória ao Pai que está no céu . Jesus ensina a respeito da lei
106	VFL	Mateus	5	17	—Não pensem que eu vim para acabar com a lei de Moisés ou com o ensino dos profetas . Não vim acabar com eles , e sim dar o verdadeiro significado deles .
107	VFL	Mateus	5	18	Digo a verdade a vocês : Enquanto o céu e a terra durarem , nem uma letra ou mesmo um único acento desaparecerá da lei até que todas as coisas aconteçam .
108	VFL	Mateus	5	19	Portanto , quem desobedecer ao menor dos mandamentos e ensinar outras pessoas a fazerem o mesmo , será considerado o menor no reino de Deus . Por outro lado , quem obedecer aos mandamentos e ensiná-los a outras pessoas será considerado o maior no reino de Deus .
109	VFL	Mateus	5	20	Digo a verdade a vocês : A não ser que superem os professores da lei e os fariseus em fazer o que Deus quer , jamais entrarão no reino de Deus . Jesus ensina sobre o relacionamento entre as pessoas
110	VFL	Mateus	5	21	—Vocês ouviram que aos nossos antepassados foi dito isto : “ Não mate ” ( A ) e “ Quem matar alguém será levado a julgamento ” .
111	VFL	Mateus	5	22	Mas eu lhes digo : Qualquer um que ficar com raiva de uma outra pessoa será julgado . Qualquer que insultar uma outra pessoa será levado ao Conselho Superior . Quem chamar uma outra pessoa de “ tolo ” merece ser jogado no fogo do inferno .
112	VFL	Mateus	5	23	—Portanto , se você for até o altar para dar a sua oferta e se lembrar ali de que alguém tem alguma coisa contra você ,
113	VFL	Mateus	5	24	deixe a sua oferta lá mesmo , diante do altar . Primeiro vá e faça as pazes com aquela pessoa ; depois volte e dê a sua oferta .
114	VFL	Mateus	5	25	—Entre em acordo sem demora com o seu adversário , enquanto você estiver a caminho com ele . Caso contrário , ele o entregará ao juiz , o juiz o entregará aos guardas e você será colocado na prisão .
115	VFL	Mateus	5	26	Digo a verdade a você : Só sairá de lá após pagar tudo o que deve . Jesus ensina sobre o adultério
116	VFL	Mateus	5	27	—Vocês ouviram o que foi dito : “ Não cometa adultério ” . ( B )
117	VFL	Mateus	5	28	Eu , porém , lhes digo que todo aquele que olhar para uma mulher desejando possuí-la , já cometeu adultério em seu coração .
118	VFL	Mateus	5	29	Portanto , se o seu olho direito faz com que você peque , arranque-o e jogue-o fora , pois é melhor que uma parte do seu corpo seja destruída do que todo o seu corpo ser jogado no inferno .
119	VFL	Mateus	5	30	Da mesma forma , se a sua mão direita faz com que você peque , corte-a e jogue-a fora , pois é melhor que uma parte do seu corpo seja destruída do que todo o seu corpo ir para o inferno . Jesus ensina sobre o divórcio ( Mt 19.9 ; Mc 10.11-12 ; Lc 16.18 )
120	VFL	Mateus	5	31	—E também foi dito : “ Se alguém se separar de sua esposa deve dar-lhe uma certidão de divórcio ” . ( C )
121	VFL	Mateus	5	32	Eu , porém , lhes digo que qualquer um que se divorciar de sua esposa sem que ela seja culpada de imoralidade sexual , estará fazendo com que ela cometa adultério . E quem se casar com ela também estará cometendo adultério . Jesus ensina sobre os juramentos
122	VFL	Mateus	5	33	—Vocês também ouviram o que foi dito aos nossos antepassados : “ Não quebre um juramento , mas cumpra o que você jurou ao Senhor que ia fazer ” . [ b ]
123	VFL	Mateus	5	34	Eu , porém , lhes digo : Não jurem por nada . Não jurem pelo céu , pois é o trono de Deus ;
124	VFL	Mateus	5	35	nem pela terra , pois é onde Deus coloca os seus pés ; nem por Jerusalém , pois é a cidade do grande Rei .
125	VFL	Mateus	5	36	Não jurem nem por suas próprias cabeças , pois vocês não são capazes de fazer com que um só fio de cabelo se torne branco ou preto .
126	VFL	Mateus	5	37	Se vocês quiserem dizer “ sim ” , digam somente “ sim ” ; se vocês quiserem dizer “ não ” , digam somente “ não ” . O que passar disso vem do maligno . Jesus ensina sobre a vingança ( Lc 6.29-30 )
127	VFL	Mateus	5	38	—Vocês também ouviram o seguinte : “ Olho por olho e dente por dente ” . ( D )
128	VFL	Mateus	5	39	Eu , porém , lhes digo : Não se oponha aos perversos . Mas , ao contrário , se alguém lhe bater na face direita , vire-lhe também a esquerda .
129	VFL	Mateus	5	40	Se alguém quiser processar você a fim de tomar a sua capa , deixe que leve também a sua túnica .
130	VFL	Mateus	5	41	Se alguém lhe obrigar a carregar uma carga por um quilômetro [ c ] , leve-a por dois quilômetros .
131	VFL	Mateus	5	42	Dê a quem lhe pedir alguma coisa e não vire as costas a quem lhe pedir emprestado . Jesus ensina sobre o amor ( Lc 6.27-28,32-36 )
132	VFL	Mateus	5	43	—Vocês também ouviram que foi dito : “ Ame o seu próximo ( E ) e odeie os seus inimigos ” .
133	VFL	Mateus	5	44	Eu , porém , lhes digo : Amem os seus inimigos e orem por aqueles que perseguem vocês .
134	VFL	Mateus	5	45	Dessa forma o Pai de vocês que está no céu os considerará seus filhos . Ele faz com que o sol brilhe tanto para os bons como para os maus . Ele também manda a chuva tanto para os justos como para os injustos .
135	VFL	Mateus	5	46	Se vocês amarem somente as pessoas que amam vocês , o que é que vocês ganham ? Até mesmo os cobradores de impostos fazem isto !
136	VFL	Mateus	5	47	E se cumprimentarem somente os vizinhos que são seus amigos , o que fazem de mais ? Até mesmo os que não creem em Deus fazem isso .
137	VFL	Mateus	5	48	Portanto , sejam perfeitos assim como o Pai de vocês , que está nos céus , também é perfeito . Footnotes - 5.5 a terra que Deus prometeu Isto faz referência às mesmas palavras achadas no Sl 37.11 . Aqui podem se referir a uma terra prometida , que é espiritual , embora o seu significado também pode ser “ eles possuirão a terra ” . - 5.33 Ver Lv 19.12 ; Nm 30.2 ; Dt 23.21 . - 5.41 um quilômetro Literalmente , “ uma milha ” . Copyright ©
138	VFL	Mateus	5	1999	by World Bible Translation Center
139	VFL	Mateus	6	6	Você , entretanto , quando orar , vá para o quarto , feche a porta e ore ao seu Pai , que não pode ser visto . E seu Pai , que vê o que você faz em segredo , lhe dará a recompensa .
140	VFL	Mateus	6	2	Quando você der alguma coisa a um pobre , não espalhe para todo mundo o que fez . Os hipócritas é que fazem isso nas sinagogas e nas ruas , a fim de receberem elogios das pessoas . Digo a verdade a vocês : Eles já receberam a recompensa deles .
141	VFL	Mateus	6	3	Você , entretanto , quando der alguma coisa aos pobres , não deixe nem que o seu melhor amigo fique sabendo o que você fez . [ a ]
142	VFL	Mateus	6	4	Assim a sua esmola vai ficar em segredo ; e o seu Pai que vê tudo o que é feito em segredo lhe dará a recompensa . Jesus ensina sobre a oração ( Lc 11.2-4 )
143	VFL	Mateus	6	5	—E quando vocês orarem , não façam como os hipócritas , que gostam de orar de pé nas sinagogas e nas esquinas para poderem ser vistos pelo povo . Digo a verdade a vocês : Eles já receberam a recompensa deles .
144	VFL	Mateus	6	7	—Quando vocês orarem , não repitam palavras que não significam nada , como os que não creem no nosso Deus ; pois eles pensam que por causa das suas muitas palavras Deus os ouvirá .
145	VFL	Mateus	6	8	Portanto , não sejam como eles , pois o Pai de vocês sabe o que vocês precisam antes mesmo de vocês pedirem .
146	VFL	Mateus	6	9	Quando vocês orarem , orem assim : “ Pai nosso , que está no céu , que o seu nome sempre permaneça santo .
147	VFL	Mateus	6	10	Que o seu reino venha a nós . Que a sua vontade seja feita aqui na terra como no céu .
148	VFL	Mateus	6	11	Dê-nos hoje o alimento que precisamos .
149	VFL	Mateus	6	12	Perdoe os nossos pecados [ b ] assim como nós perdoamos aos pecam contra nós .
150	VFL	Mateus	6	13	Não nos deixe cair em tentação , mas livre-nos do maligno ” . [ c ]
151	VFL	Mateus	6	14	Pois se vocês perdoarem as ofensas que as outras pessoas lhes fazem , o Pai de vocês que está no céu também lhes perdoará .
152	VFL	Mateus	6	15	Se , entretanto , não perdoarem as ofensas dos outros , o Pai de vocês também não lhes perdoará as suas ofensas . Jesus ensina sobre o jejum
153	VFL	Mateus	6	16	—Quando vocês jejuarem , não façam cara de doente como os hipócritas , que mudam o aspecto de seus rostos para que todos saibam que estão jejuando . Digo a verdade a vocês : Eles já receberam a recompensa deles .
154	VFL	Mateus	6	17	Quando você jejuar , entretanto , penteie o cabelo e lave o rosto
155	VFL	Mateus	6	18	para que ninguém fique sabendo que está jejuando . O seu Pai , a quem você não pode ver , verá que você está jejuando . E esse mesmo Pai , que vê tudo o que é feito em segredo , lhe dará a recompensa . Jesus ensina sobre a verdadeira riqueza ( Lc 12.33-34 ; 11.34-36 ; 16.13 )
156	VFL	Mateus	6	19	—Não ajuntem riquezas para vocês mesmos neste mundo , onde a traça e a ferrugem as destruirão e onde os ladrões arrombam e as roubam .
157	VFL	Mateus	6	20	Ao invés disso , ajuntem riquezas no céu , onde nem a traça nem a ferrugem as destruirão e nem os ladrões arrombam e as roubam .
158	VFL	Mateus	6	21	Lembrem-se disto : onde estiver o seu tesouro , lá também estará o seu coração .
159	VFL	Mateus	6	22	—Os olhos são a fonte de luz para o corpo . Se você olhar às outras pessoas com a intenção de ajudá-las , todo o seu corpo estará cheio de luz .
160	VFL	Mateus	6	23	Se , porém , você olhar às outras pessoas com inveja , todo o seu corpo estará na escuridão . Portanto , se a luz que há em vocês não passa de escuridão , então a escuridão que há em vocês é enorme .
161	VFL	Mateus	6	24	—Ninguém pode servir a dois senhores ao mesmo tempo , pois ou odiará a um e amará o outro , ou se dedicará a um e desprezará o outro . Vocês não podem servir a Deus e ao mesmo tempo servir às riquezas [ d ] . Ponham em primeiro lugar o reino de Deus ( Lc 12.22-34 )
162	VFL	Mateus	6	25	—Por isso eu lhes digo : Não se preocupem com a comida ou com a bebida que precisam para viver ou mesmo com as roupas que precisam para vestir . Pois a vida é mais importante do que comida e o corpo é mais importante do que as roupas .
163	VFL	Mateus	6	26	Reparem nos pássaros do céu ; eles não plantam nem colhem , nem juntam em celeiros . No entanto , o Pai de vocês que está no céu lhes dá o que comer . Será que vocês não valem mais do que eles ?
164	VFL	Mateus	6	27	Qual de vocês , por mais que se preocupe , pode adicionar uma hora à sua vida ?
165	VFL	Mateus	6	28	E por que se preocupam por causa de roupas ? Reparem nas flores do campo , como elas crescem ! E no entanto , elas não trabalham nem fazem roupas para si mesmas .
166	VFL	Mateus	6	29	Contudo eu lhes digo que nem mesmo o rei Salomão , com toda a sua riqueza , se vestiu como uma delas !
167	VFL	Mateus	6	30	Se Deus veste dessa maneira as plantas do campo , que hoje estão aqui e amanhã são jogadas no fogo , quanto mais ele vestirá vocês , gente de pouca fé ?
168	VFL	Mateus	6	31	—Portanto , não fiquem preocupados , dizendo : “ O que iremos comer ? ” ou “ O que iremos beber ? ” ou ainda “ Com o que iremos nos vestir ? ”
169	VFL	Mateus	6	32	As pessoas que não conhecem a Deus é que estão sempre procurando todas essas coisas . Mas o Pai de vocês que está no céu sabe que vocês precisam delas .
170	VFL	Mateus	6	33	Portanto , se vocês colocarem em primeiro lugar nas suas vidas o reino de Deus e aquilo que Deus quer , ele lhes dará todas essas coisas .
171	VFL	Mateus	6	34	Não se preocupem com o dia de amanhã , pois o dia de amanhã cuidará das suas próprias preocupações . Para cada dia bastam os seus próprios problemas . Footnotes - 6.3 não deixe ( … ) você fez Literalmente , “ não saiba a tua esquerda o que a tua direita faz ” . - 6.12 pecados Literalmente , “ dívidas ” . - 6.13 Alguns manuscritos adicionam : “ Porque teu é o reino , o poder e a glória para sempre . Assim seja ” . - 6.24 riquezas Literalmente , mamom , palavra aramaica que significa “ riqueza ” . Aqui se personifica como se fosse um deus . Copyright ©
172	VFL	Mateus	6	1999	by World Bible Translation Center
173	VFL	Mateus	7	7	—Não desistam de estar sempre pedindo porque vocês receberão . Não desistam de estar sempre procurando porque vocês acharão . Não desistam de estar sempre batendo na porta porque ela se abrirá .
174	VFL	Mateus	7	2	Pois da mesma maneira como vocês julgam os outros , Deus também julgará vocês . E a mesma medida que usarem com os outros Deus a usará com vocês .
175	VFL	Mateus	7	3	—Por que você vê o cisco que está no olho do seu irmão e não vê o tronco que está no seu próprio olho ?
176	VFL	Mateus	7	4	Como é que pode dizer ao seu irmão : “ Deixe-me tirar o cisco do seu olho ” quando você mesmo tem um tronco no seu próprio olho ?
177	VFL	Mateus	7	5	Hipócrita ! Tire primeiro o tronco que está no seu olho e então verá muito melhor para tirar o cisco do olho do seu irmão .
