	estilo	livro	capitulo	versiculo	texto
32	OL	Mateus	2	8	“ Vão a Belém e procurem cuidadosamente esse menino . Quando o encontrarem , venham dizer-me , para que também possa ir adorá-lo ! ”
33	OL	Mateus	2	9	Terminado o encontro , os sábios retomaram o caminho . A estrela que tinham visto no oriente ia adiante deles , parando sobre o lugar em que estava o menino .
34	OL	Mateus	2	10	Ao tornar a ver a estrela , a alegria deles foi grande .
35	OL	Mateus	2	11	Entrando na casa onde estavam o bebé e Maria , sua mãe , inclinaram-se diante dele em adoração e seguidamente ofereceram-lhe ouro , incenso e mirra .
36	OL	Mateus	2	12	Contudo , quando regressaram à sua terra , não passaram por Jerusalém para informar Herodes , visto que Deus os avisara , por meio de um sonho , de que deveriam voltar por outro caminho . A fuga para o Egito
37	OL	Mateus	2	13	Depois de terem partido , um anjo do Senhor avisou José em sonhos : “ Levanta-te e foge para o Egito com o menino e sua mãe , e fica por lá até eu te dizer que voltes , pois o rei Herodes vai procurar matá-lo. ”
38	OL	Mateus	2	14	Naquela mesma noite José partiu para o Egito com Maria e o menino ,
39	OL	Mateus	2	15	e ficou lá até à morte do rei Herodes , cumprindo-se assim as palavras do profeta : “ Do Egito chamei o meu filho. ” [ c ]
40	OL	Mateus	2	16	Herodes ficou furioso ao saber que os sábios o tinham enganado . Mandou então soldados a Belém com ordem para matar todas as crianças até aos dois anos de idade , tanto na cidade como nos arredores , visto terem passado dois anos desde que os sábios tinham dito que a estrela lhes aparecera pela primeira vez .
41	OL	Mateus	2	17	Este ato deu cumprimento à profecia de Jeremias :
42	OL	Mateus	2	18	“ Ouve-se em Ramá um clamor , amargas lamentações e um pranto imenso ; é Raquel chorando pelos seus filhos ; e está absolutamente inconsolável , porque foram-se definitivamente. ” [ d ] O regresso a Nazaré
43	OL	Mateus	2	19	Quando Herodes morreu , o anjo do Senhor apareceu de novo em sonhos a José , no Egito :
44	OL	Mateus	2	20	“ Levanta-te e leva outra vez a criança e a sua mãe para Israel , pois já morreram aqueles que procuravam a morte do menino. ”
45	OL	Mateus	2	21	José voltou então para Israel com Jesus e a mãe .
46	OL	Mateus	2	22	Já a caminho , assustou-se ao saber que o novo rei era Arquelau , filho de Herodes . Contudo , num outro sonho , foi avisado de que não se dirigisse para a Judeia , mas seguisse antes para a Galileia .
47	OL	Mateus	2	23	Ficou a morar em Nazaré e cumpriu-se , assim , a predição dos profetas acerca do Cristo : “ Chamar-se-á nazareno. ” O Livro Copyright ©
48	OL	Mateus	2	2000	by Biblica , Inc.® Used by permission . All rights reserved worldwide .
49	OL	Mateus	3	3	Já o profeta Isaías tinha anunciado este trabalho de João : “ A voz gritando no deserto : ‘ Façam um caminho para o Senhor . Façam-lhe um caminho direito. ’ ” [ a ]
50	OL	Mateus	3	2	“ Arrependam-se ! O reino dos céus está próximo ! ”
51	OL	Mateus	3	4	A roupa dele era feita de pelo de camelo tecido , usava um cinto de cabedal e alimentava-se de gafanhotos e mel silvestre .
52	OL	Mateus	3	5	Gente de Jerusalém e de todo o vale do Jordão , e até de todas as partes da Judeia , iam ao deserto para o ver e ouvir .
53	OL	Mateus	3	6	Confessavam os seus pecados e João batizava-os no rio Jordão .
54	OL	Mateus	3	7	Ao ver muitos fariseus e saduceus que queriam também ser batizados , dizia-lhes : “ Raça de víboras ! Quem vos avisou para fugir do julgamento de Deus que há de vir ?
55	OL	Mateus	3	8	Têm de provar que abandonaram o pecado , praticando obras que mostrem arrependimento .
56	OL	Mateus	3	9	E não pensem que estão em segurança por descenderem de Abraão ; isso não basta . Pois digo-vos que até destas pedras do deserto Deus pode fazer nascer filhos de Abraão !
57	OL	Mateus	3	10	O machado do seu julgamento está suspenso sobre as vossas vidas , prestes a cortar as raízes e a derrubar-vos . Sim , toda a árvore que não dá bom fruto será abatida e lançada no fogo .
58	OL	Mateus	3	11	Eu batizo com água quem se arrepende ; mas vem aí outro , muito maior do que eu , tão grande que nem sou digno de lhe levar as sandálias . Ele vai batizar-vos com o Espírito Santo e com fogo .
59	OL	Mateus	3	12	Na sua mão tem a pá e limpará a eira . Arrecadará o grão no celeiro ; mas queimará a palha com fogo que jamais se apaga. ” O batismo de Jesus ( Mc 1.9-11 ; Lc 3.21-22 ; Jo 1.32-34 )
60	OL	Mateus	3	13	Jesus veio da Galileia e foi até ao rio Jordão , para que João aí o batizasse .
61	OL	Mateus	3	14	Contudo , João não queria fazê-lo : “ Não está certo . Eu é que preciso de ser batizado por ti. ”
62	OL	Mateus	3	15	“ Aceita teres de me batizar , porque convém que eu faça tudo o que a justiça de Deus manda. ” Então , João batizou-o .
63	OL	Mateus	3	16	Depois do seu batismo , logo que Jesus saiu da água , os céus abriram-se e viu o Espírito de Deus descendo sob a forma de uma pomba .
64	OL	Mateus	3	17	E uma voz do céu disse : “ Este é o meu Filho amado , em quem tenho grande prazer. ” O Livro Copyright ©
65	OL	Mateus	3	2000	by Biblica , Inc.® Used by permission . All rights reserved worldwide .
66	OL	Mateus	4	4	Mas Jesus respondeu : “ Não ! Porque as Escrituras dizem : ‘ Nem só de pão viverá o homem , mas de toda a palavra que sai da boca de Deus. ’ ” [ a ]
67	OL	Mateus	4	2	Durante quarenta dias e quarenta noites nada comeu ; por fim , sentiu fome .
68	OL	Mateus	4	3	Então o Tentador instigou-o a arranjar alimento , dizendo : “ Se és o Filho de Deus , manda a estas pedras que se transformem em pão. ”
69	OL	Mateus	4	5	Depois o Diabo levou-o à cidade santa [ b ] , ao telhado do templo :
70	OL	Mateus	4	6	“ Se és o Filho de Deus , salta ! Pois , segundo as Escrituras : ‘ Deus dará ordens aos seus anjos a teu respeito . Eles te susterão com as suas mãos , para que não tropeces nas pedras do caminho. ’ ” [ c ]
71	OL	Mateus	4	7	Jesus retorquiu-lhe : “ Mas as Escrituras também dizem : ‘ Não deves provocar o Senhor , teu Deus. ’ ” [ d ]
72	OL	Mateus	4	8	Por fim , o Diabo levou-o a um monte muito alto e mostrou-lhe todos os reinos do mundo e a sua glória :
73	OL	Mateus	4	9	“ Tudo isto te darei se te ajoelhares e me adorares. ”
74	OL	Mateus	4	10	“ Vai-te , Satanás ! As Escrituras dizem : ‘ Adorarás o Senhor , teu Deus . Só a ele servirás. ’ ” [ e ]
75	OL	Mateus	4	11	Então o Diabo foi-se embora e os anjos vieram e serviam-no . Jesus começa a pregar ( Mc 1.14-15 ; Lc 4.14-15 )
76	OL	Mateus	4	12	Quando Jesus soube que João tinha sido preso , saiu da Judeia e voltou para casa , em Nazaré na Galileia .
77	OL	Mateus	4	13	Porém , cedo deixou Nazaré e mudou-se para Cafarnaum , junto ao mar da Galileia , perto de Zebulão e Naftali .
78	OL	Mateus	4	14	Assim , cumpriu-se a profecia de Isaías :
79	OL	Mateus	4	15	“ A terra de Zebulão e de Naftali , uma estrada para o mar , além do Jordão , na Galileia onde vivem tantos gentios ,
80	OL	Mateus	4	16	o povo que anda nas trevas viu uma grande luz , uma luz que brilhou sobre todos os que vivem na terra da sombra da morte. ” [ f ]
81	OL	Mateus	4	17	Dali em diante , Jesus começou a pregar : “ Deixem os vossos pecados e voltem-se para Deus , pois o reino dos céus está próximo. ” A chamada dos primeiros discípulos ( Mc 1.16-20 ; Lc 5.2-11 )
82	OL	Mateus	4	18	Certo dia , caminhando ao longo da costa do mar da Galileia , Jesus viu dois irmãos ; Simão , também chamado Pedro , e André , que num barco pescavam com uma rede , pois eram pescadores por ofício .
83	OL	Mateus	4	19	Então chamou-os : “ Venham e sigam-me . Farei de vocês pescadores de pessoas ! ”
84	OL	Mateus	4	20	No mesmo instante , deixaram as redes e seguiram-no .
85	OL	Mateus	4	21	Avançando dali , viu na praia outros dois irmãos , Tiago e João , num barco a remendar as redes , na companhia de Zebedeu seu pai . Também chamou estes para o seguirem .
86	OL	Mateus	4	22	Logo pararam o trabalho e , deixando o pai , foram com Jesus . Jesus cura os enfermos ( Mc 3.7-12 ; Lc 6.17-19 )
87	OL	Mateus	4	23	Jesus andava por toda a Galileia ensinando nas sinagogas e pregando as boas novas do reino dos céus . E curava toda a casta de doenças e enfermidades entre o povo .
88	OL	Mateus	4	24	A fama dos seus milagres espalhou-se para lá dos limites da Galileia , de tal modo que em breve começaram a aparecer muitos enfermos em busca de cura , vindo mesmo de regiões tão distantes como a Síria . Qualquer que fosse a doença ou mal , mesmo os possessos dos demónios , os loucos e os paralíticos , a todos curava .
89	OL	Mateus	4	25	Multidões enormes seguiam-no , vindas da Galileia , das Dez Cidades , de Jerusalém e da Judeia , e até do outro lado do Jordão . O Livro Copyright ©
90	OL	Mateus	4	2000	by Biblica , Inc.® Used by permission . All rights reserved worldwide .
91	OL	Mateus	5	5	Felizes os mansos , porque herdarão a Terra !
92	OL	Mateus	5	2	e começou a ensinar-lhes estas coisas : Como ser feliz ( Lc 6.20-23 )
93	OL	Mateus	5	3	“ Felizes os que no seu espírito são como pobres , porque é deles o reino dos céus !
94	OL	Mateus	5	4	Felizes os que se lamentam , porque serão consolados !
95	OL	Mateus	5	6	Felizes os que têm fome e sede de justiça , porque serão fartos !
96	OL	Mateus	5	7	Felizes os misericordiosos , porque receberão misericórdia !
97	OL	Mateus	5	8	Felizes aqueles cujo coração é puro , porque verão a Deus !
98	OL	Mateus	5	9	Felizes aqueles que se esforçam pela paz , porque serão chamados filhos de Deus !
99	OL	Mateus	5	10	Felizes os que são perseguidos por causa da justiça , porque é deles o reino dos céus !
100	OL	Mateus	5	11	Felizes serão quando forem insultados , perseguidos e quando proferirem todo o mal a vosso respeito , com mentira , por serem meus discípulos !
101	OL	Mateus	5	12	Alegrem-se com isso ! Sim , regozijem-se , porque vos espera lá no céu uma enorme recompensa ! Lembrem-se que também os profetas de antigamente foram assim perseguidos . Sal e luz ( Mc 9.50 ; Lc 11.33 ; 14.34-35 )
102	OL	Mateus	5	13	Vocês são o sal da Terra . Se o sal perder o seu sabor como o recuperará ? Será lançado fora e espezinhado como coisa sem valor .
103	OL	Mateus	5	14	Vocês são a luz do mundo . Toda a gente vê uma cidade construída no topo dum monte .
104	OL	Mateus	5	15	Não se acende uma lâmpada para ser colocada debaixo duma caixa , mas num candeeiro , para dar luz a todos quantos estão na casa .
105	OL	Mateus	5	16	Deste modo , não ocultem a vossa luz ; deixem que ela brilhe diante de todos . Que as vossas boas obras brilhem também para serem vistas por todos , de tal maneira que glorifiquem o vosso Pai celestial . O cumprimento da Lei ( Lc 16.17 )
106	OL	Mateus	5	17	Não julguem erradamente a razão da minha vinda . Não vim para acabar com a Lei de Moisés ou com os avisos dos profetas . Vim antes para os cumprir .
107	OL	Mateus	5	18	É realmente como vos digo : nenhuma letra ou acento das Escrituras desaparecerá , enquanto o céu e a Terra durarem .
108	OL	Mateus	5	19	Portanto , quem quebrar um só destes mandamentos , por menor que seja , e ensinar outros a fazer o mesmo , esse será indigno do reino dos céus . Mas quem obedecer à Lei e a ensinar será grande no reino dos céus .
109	OL	Mateus	5	20	É como vos digo : a não ser que a vossa justiça ultrapasse a dos especialistas na Lei e dos fariseus , não poderão entrar no reino dos céus ! Assassínio ( Lc 12.58-59 )
110	OL	Mateus	5	21	Ouviram que foi dito aos antigos : ‘ Não mates ; quem matar será sujeito a julgamento. ’
111	OL	Mateus	5	22	Mas é realmente como vos digo : basta o sentimento de ira contra alguém para se cair sob julgamento ! Se chamarem estúpido a um amigo , correm o risco de serem levados ao conselho judaico para serem julgados . E se o amaldiçoarem , arriscam-se às chamas do inferno .
112	OL	Mateus	5	23	Portanto , se estiveres diante do altar do templo , a oferecer um sacrifício a Deus , e te lembrares de que uma pessoa tem qualquer razão de queixa contra ti ,
113	OL	Mateus	5	24	deixa o teu sacrifício sobre o altar , vai e pede-lhe perdão e faz as pazes com ela ; depois volta e oferece o teu sacrifício a Deus .
114	OL	Mateus	5	25	Chega depressa a acordo com o teu adversário , antes que seja tarde e te arraste para um tribunal e sejas lançado na cadeia como devedor .
115	OL	Mateus	5	26	É realmente como te digo : ali ficarás até pagares a última moeda . Adultério ( Mt 18.8-9 ; Mc 9.43-48 )
116	OL	Mateus	5	27	Ouviram o que foi dito : ‘ Não adulteres. ’ [ a ]
117	OL	Mateus	5	28	Eu , porém , digo : quem olhar para uma mulher com cobiça , já cometeu adultério com ela no seu coração .
118	OL	Mateus	5	29	Portanto , se o teu olho direito te leva à cobiça , tira-o e arremessa-o para longe de ti ! Melhor é que seja destruída uma parte do teu corpo do que seres lançado todo inteiro no inferno .
119	OL	Mateus	5	30	E se a tua mão , mesmo que seja a direita , te fizer pecar , corta-a e arremessa-a para longe de ti ! Mais vale ficares privado de parte do teu corpo do que ires parar inteiro ao inferno . Divórcio ( Mt 19.9 ; Mc 10.11-12 ; Lc 16.18 )
120	OL	Mateus	5	31	Também foi dito : ‘ Se um homem quiser livrar-se da sua mulher dar-lhe-á uma declaração de divórcio. ’ [ b ]
121	OL	Mateus	5	32	Mas eu digo que quem se divorciar da sua mulher , salvo em caso de imoralidade sexual , faz com que ela cometa adultério . E quem com ela casar comete adultério também . Juramentos
122	OL	Mateus	5	33	Ouviram ainda que foi dito aos antigos : ‘ Não faltes aos teus juramentos , antes cumprirás perante o Senhor o que juraste. ’
123	OL	Mateus	5	34	Eu , porém , digo : não façam juramentos de espécie alguma . Mesmo dizer , ‘ Pelo céu ! ’ é já um voto sagrado feito a Deus , porque os céus são a sua habitação .
124	OL	Mateus	5	35	E se disserem , ‘ Pela Terra ! ’ , também isso é um voto sagrado , porque a Terra é o estrado dos seus pés . E não jurem , ‘ Por Jerusalém ! ’ porque Jerusalém é a capital do grande Rei .
125	OL	Mateus	5	36	Não jurem nem mesmo pela vossa cabeça , porque não podem fazer com que um cabelo fique branco ou preto .
126	OL	Mateus	5	37	Digam simplesmente : ‘ Sim ! ’ ou ‘ Não ! ’ O que passa daí vem do Maligno . Olho por olho ( Lc 6.29-30 )
127	OL	Mateus	5	38	Ouviram o que foi dito : ‘ Olho por olho , dente por dente. ’ [ c ]
128	OL	Mateus	5	39	Eu , porém , digo : não oponham violência com violência . Se te derem uma bofetada numa das faces , oferece também a outra !
129	OL	Mateus	5	40	Se fores levado a tribunal e te tirarem a camisa , dá-lhes também o casaco .
130	OL	Mateus	5	41	Se um soldado te obrigar a carregar a mochila um quilómetro , leva-a dois quilómetros .
131	OL	Mateus	5	42	Dá a quem te pedir e não fujas de quem te quiser pedir emprestado . Ama os teus inimigos ( Lc 6.27-28 , 32-36 )
132	OL	Mateus	5	43	Ouviram o que foi dito : ‘ Ama o teu próximo , despreza o teu inimigo. ’ [ d ]
133	OL	Mateus	5	44	Eu , porém , digo : Amem os vossos inimigos . Bendigam os que vos maldizem . Façam o bem aos que vos odeiam . Orem por quem vos persegue !
134	OL	Mateus	5	45	Assim procederão como verdadeiros filhos do vosso Pai que está no céu , porque faz brilhar o Sol tanto sobre os maus como sobre os bons e manda a chuva cair tanto sobre justos como injustos .
135	OL	Mateus	5	46	Se amarem só quem vos ama , de que vale isso ? Até os cobradores de impostos o fazem .
136	OL	Mateus	5	47	Se forem amigos só dos vossos amigos , em que serão diferentes de qualquer outro ? Até os gentios o fazem .
137	OL	Mateus	5	48	Vocês , porém , devem ser perfeitos , como é perfeito o vosso Pai que está nos céus. ” O Livro Copyright ©
138	OL	Mateus	5	2000	by Biblica , Inc.® Used by permission . All rights reserved worldwide .
139	OL	Mateus	6	6	Quando orares , fecha-te em casa e ora secretamente ao teu Pai , e ele que conhece os teus segredos te dará o galardão .
140	OL	Mateus	6	2	Quando derem alguma coisa a um pobre , nada de alarde , como fazem os fingidos , tocando trombeta nas sinagogas e nas ruas para serem glorificados pelos homens . É realmente como vos digo : esses já receberam toda a recompensa que poderiam ter .
141	OL	Mateus	6	3	Quando fizerem um favor a alguém , façam-no em segredo , sem dizerem à mão esquerda o que faz a direita .
142	OL	Mateus	6	4	Vosso Pai que conhece todos os segredos vos recompensará . Oração ( Mc 11.25-26 ; Lc 11.2-4 )
143	OL	Mateus	6	5	Quando orarem , não devem ser como os fingidos que se mostram piedosos , orando publicamente nas esquinas das ruas e nas sinagogas , onde toda a gente os pode observar . É realmente como vos digo : já receberam a sua recompensa .
144	OL	Mateus	6	7	Não estejam sempre a recitar a mesma oração como fazem os gentios , julgando que as orações são mais atendidas pela sua repetição constante .
145	OL	Mateus	6	8	Lembrem-se que o vosso Pai bem sabe aquilo de que necessitam ainda antes de lho pedirem !
146	OL	Mateus	6	9	Devem orar assim : ‘ Nosso Pai que estás nos céus , que o teu santo nome seja honrado .
147	OL	Mateus	6	10	Venha o teu reino . Que a tua vontade seja feita aqui na Terra , tal como é feita no céu .
148	OL	Mateus	6	11	Dá-nos o pão para o nosso alimento de hoje .
149	OL	Mateus	6	12	Perdoa-nos as nossas ofensas , assim como perdoamos os que nos ofendem .
150	OL	Mateus	6	13	E não deixes que caiamos em tentação , mas livra-nos do Maligno. ’
151	OL	Mateus	6	14	Pois se perdoarem aos homens as suas transgressões , o vosso Pai celestial também vos perdoará as vossas ;
152	OL	Mateus	6	15	mas , se não as perdoarem aos homens , ele não vos perdoará as vossas . Jejum
153	OL	Mateus	6	16	Quando jejuarem , não o façam publicamente como os fingidos que procuram parecer abatidos para despertar admiração . É realmente como vos digo : é a única recompensa que receberão .
154	OL	Mateus	6	17	Mas , quando jejuarem , unjam a cabeça e lavem o rosto ,
155	OL	Mateus	6	18	de modo que ninguém desconfie que não ingeriram alimentos , sabendo-o apenas o vosso Pai que conhece todos os segredos . Ele vos recompensará . Tesouros no céu ( Lc 11.34-36 ; 12.33-34 ; 16.13 )
156	OL	Mateus	6	19	Não arrecadem os vossos lucros aqui na Terra , onde a traça e a ferrugem os consomem e os ladrões minam e roubam .
157	OL	Mateus	6	20	Antes , arrecadem-nos no céu , onde a traça e a ferrugem não os destroem e os ladrões não os minam nem roubam .
158	OL	Mateus	6	21	Pois onde estiver o vosso tesouro ali estará também o vosso coração .
159	OL	Mateus	6	22	Os olhos são a luz do teu corpo . Se forem puros , o teu corpo terá luz .
160	OL	Mateus	6	23	Mas se o teu olhar for mau , viverás em trevas . E como essas trevas podem ser profundas !
161	OL	Mateus	6	24	Ninguém pode servir dois patrões : Deus e o dinheiro . Porque , ao desprezar um , acaba por preferir o outro . Vocês não podem servir a Deus e ao dinheiro . Não se preocupem ( Lc 12.22-31 )
162	OL	Mateus	6	25	Portanto , aconselho-vos que não se preocupem com o ter ou não comida suficiente e roupa para vestir . Não é a vida muito mais do que o comer ou o vestir ?
163	OL	Mateus	6	26	Olhem os passarinhos : não se preocupam com o alimento , não precisam de semear , nem de colher ou de armazenar comida , pois o vosso Pai celestial é quem os sustenta . E , para ele , vocês têm muito mais valor do que os passarinhos .
164	OL	Mateus	6	27	As vossas preocupações poderão porventura acrescentar um só momento ao tempo da vossa vida ?
165	OL	Mateus	6	28	E para quê preocuparem-se com o vestuário ? Olhem os lírios do campo que não têm cuidados com isso !
166	OL	Mateus	6	29	Contudo , nem Salomão em toda a sua glória se vestiu tão bem como eles .
167	OL	Mateus	6	30	E se Deus veste a erva do campo , que hoje é viçosa e amanhã é lançada no fogo , não acham que vos dará também o necessário , almas com tão pouca fé ?
168	OL	Mateus	6	31	Portanto , não se preocupem com a comida e a roupa para vestir .
169	OL	Mateus	6	32	Os gentios é que se afadigam com estas coisas , mas o vosso Pai celestial sabe perfeitamente que precisam de tudo isso .
170	OL	Mateus	6	33	Deem pois prioridade ao reino de Deus e à sua justiça e ele dar-vos-á todas estas coisas .
171	OL	Mateus	6	34	Não se preocupem com o dia de amanhã . O dia de amanhã cuidará de si mesmo . Basta a cada dia o seu mal ! O Livro Copyright ©
172	OL	Mateus	6	2000	by Biblica , Inc.® Used by permission . All rights reserved worldwide .
173	OL	Mateus	7	7	Peçam e receberão o que pedirem . Procurem que hão de achar . Batam que a porta há de abrir-se .
174	OL	Mateus	7	2	Porque a maneira como julgarem e a medida que usarem para medir será usada também para vos medir .
175	OL	Mateus	7	3	E porque te hás de preocupar com uma palha no olho do vizinho , quando tens uma tábua no teu próprio olho ?
176	OL	Mateus	7	4	Como poderias dizer : ‘ Irmão , deixa-me ajudar-te a tirar essa palha do teu olho ’ quando , afinal , tu mesmo tens uma trave no teu ?
177	OL	Mateus	7	5	Isso é hipocrisia ! Liberta-te primeiro do que tens na vista e então poderás ver para ajudar o teu irmão .
178	OL	Mateus	7	6	Não deem aos cães as coisas santas ; eles podem virar-se contra vocês . Não deitem pérolas a porcos , porque as desprezarão , pisando-as . Peça , procure , bata ( Lc 11.9-13 ; 6.31 )
179	OL	Mateus	7	8	Porque todo aquele que pede recebe . Quem procura acha . Se baterem , a porta abrir-se-á .
180	OL	Mateus	7	9	Quem de entre vocês , se o seu filho lhe pedir um pão , lhe dará uma pedra ?
181	OL	Mateus	7	10	Ou se pedir peixe , lhe dará uma serpente ?
182	OL	Mateus	7	11	Se vocês , que são pecadores , sabem dar coisas boas aos vossos filhos , porventura não dará muito mais o vosso Pai , que está nos céus , coisas boas a quem lhas pedir ?
183	OL	Mateus	7	12	Façam aos outros o que querem que vos façam . É isto que ensinam a Lei e os profetas . Duas portas ( Lc 13.24 )
184	OL	Mateus	7	13	Só pela porta estreita se pode entrar no céu . A via para o inferno é larga e a sua porta é suficientemente ampla para as multidões que escolherem esse caminho fácil .
185	OL	Mateus	7	14	Mas a porta da vida é pequena , o seu caminho é estreito e poucos o encontram . A árvore e os seus frutos ( Lc 6.43-44 )
186	OL	Mateus	7	15	Cuidado com os falsos profetas que se disfarçam de ovelhas mansas , mas que afinal são lobos que querem devorar-vos .
187	OL	Mateus	7	16	Vocês reconhecê-los-ão pelos frutos que eles dão . Será que se colhem uvas dos espinheiros , ou figos dos cardos ?
188	OL	Mateus	7	17	Assim , toda a árvore boa dá frutos de boa qualidade , e toda a árvore de má qualidade dá frutos maus .
189	OL	Mateus	7	18	Uma árvore boa não pode dar frutos maus , nem uma árvore de má qualidade pode dar frutos de boa qualidade !
190	OL	Mateus	7	19	Toda a árvore que não dá bons frutos acaba por ser cortada e lançada no fogo .
191	OL	Mateus	7	20	Sim , é pelos frutos que eles dão que vocês reconhecerão esses falsos profetas .
192	OL	Mateus	7	21	Nem todos os que me chamam ‘ Senhor ! Senhor ! ’ entrarão no reino dos céus . Porque o que importa é saber se obedecem ao meu Pai que está nos céus .
193	OL	Mateus	7	22	No dia do juízo muitos me dirão : ‘ Senhor ! Senhor ! Profetizámos em teu nome e servimo-nos do teu nome para expulsar demónios e para operar muitos outros milagres. ’
194	OL	Mateus	7	23	Mas eu responderei : ‘ Nunca vos conheci . Afastem-se da minha presença , pois praticam transgressões. ’ A casa sobre a rocha ( Lc 6.47-49 )
195	OL	Mateus	7	24	Todos os que escutam as minhas palavras e as seguem são sábios , como o homem que constrói a sua casa sobre uma rocha sólida .
196	OL	Mateus	7	25	Pode a chuva cair em bátegas , podem vir enchentes , ventos tempestuosos embater na casa que ela não desabará , porque se encontra edificada sobre a rocha .
197	OL	Mateus	7	26	Mas quem ouve as minhas palavras e as despreza é tão insensato como aquele que constrói a sua casa sobre a areia .
198	OL	Mateus	7	27	Pois quando vierem as chuvas e as enchentes , quando a ventania se abater sobre a sua casa , esta desabará inteiramente. ”
199	OL	Mateus	7	28	Quando Jesus acabou de dizer estas coisas , as multidões estavam admiradas com o seu ensino ,
200	OL	Mateus	7	29	pois falava com autoridade , ao contrário dos especialistas na Lei . O Livro Copyright ©
201	OL	Mateus	7	2000	by Biblica , Inc.® Used by permission . All rights reserved worldwide .
202	OL	Mateus	8	8	O oficial retorquiu : “ Senhor , não mereço que entres na minha casa ! Se somente disseres : ‘ Fica curado ’ , o meu servo ficará bom !
203	OL	Mateus	8	2	Nisto um leproso chegou-se em adoração , rogando-lhe : “ Senhor , se quiseres , podes curar-me ! ”
204	OL	Mateus	8	3	Jesus , estendendo a mão , tocou-lhe e disse : “ Sim , quero , sê curado ! ” E ficou imediatamente curado da lepra .
