	estilo	livro	capitulo	versiculo	texto
17	ARC	Gênesis	1	17	E Deus os pôs na expansão dos céus para alumiar a terra ,
18	ARC	Gênesis	1	18	e para governar o dia e a noite , e para fazer separação entre a luz e as trevas . E viu Deus que era bom .
19	ARC	Gênesis	1	19	E foi a tarde e a manhã : o dia quarto .
20	ARC	Gênesis	1	20	E disse Deus : Produzam as águas abundantemente répteis de alma vivente ; e voem as aves sobre a face da expansão dos céus .
21	ARC	Gênesis	1	21	E Deus criou as grandes baleias , e todo réptil de alma vivente que as águas abundantemente produziram conforme as suas espécies , e toda ave de asas conforme a sua espécie . E viu Deus que era bom .
22	ARC	Gênesis	1	22	E Deus os abençoou , dizendo : Frutificai , e multiplicai-vos , e enchei as águas nos mares ; e as aves se multipliquem na terra .
23	ARC	Gênesis	1	23	E foi a tarde e a manhã : o dia quinto . A criação dos seres viventes
24	ARC	Gênesis	1	24	E disse Deus : Produza a terra alma vivente conforme a sua espécie ; gado , e répteis , e bestas-feras da terra conforme a sua espécie . E assim foi .
25	ARC	Gênesis	1	25	E fez Deus as bestas-feras da terra conforme a sua espécie , e o gado conforme a sua espécie , e todo o réptil da terra conforme a sua espécie . E viu Deus que era bom .
26	ARC	Gênesis	1	26	E disse Deus : Façamos o homem à nossa imagem , conforme a nossa semelhança ; e domine sobre os peixes do mar , e sobre as aves dos céus , e sobre o gado , e sobre toda a terra , e sobre todo réptil que se move sobre a terra .
27	ARC	Gênesis	1	27	E criou Deus o homem à sua imagem ; à imagem de Deus o criou ; macho e fêmea os criou .
28	ARC	Gênesis	1	28	E Deus os abençoou e Deus lhes disse : Frutificai , e multiplicai-vos , e enchei a terra , e sujeitai-a ; e dominai sobre os peixes do mar , e sobre as aves dos céus , e sobre todo o animal que se move sobre a terra .
29	ARC	Gênesis	1	29	E disse Deus : Eis que vos tenho dado toda erva que dá semente e que está sobre a face de toda a terra e toda árvore em que há fruto de árvore que dá semente ; ser-vos-ão para mantimento .
30	ARC	Gênesis	1	30	E a todo animal da terra , e a toda ave dos céus , e a todo réptil da terra , em que há alma vivente , toda a erva verde lhes será para mantimento . E assim foi .
31	ARC	Gênesis	1	31	E viu Deus tudo quanto tinha feito , e eis que era muito bom ; e foi a tarde e a manhã : o dia sexto . Copyright
32	ARC	Gênesis	2	2	E , havendo Deus acabado no dia sétimo a sua obra , que tinha feito , descansou no sétimo dia de toda a sua obra , que tinha feito .
33	ARC	Gênesis	2	2009	Sociedade Bíblica do Brasil . Todos os direitos reservados / All rights reserved .
34	ARC	Gênesis	2	3	E abençoou Deus o dia sétimo e o santificou ; porque nele descansou de toda a sua obra , que Deus criara e fizera . A formação do jardim do Éden
35	ARC	Gênesis	2	4	Estas são as origens dos céus e da terra , quando foram criados ; no dia em que o Senhor Deus fez a terra e os céus .
36	ARC	Gênesis	2	5	Toda planta do campo ainda não estava na terra , e toda erva do campo ainda não brotava ; porque ainda o Senhor Deus não tinha feito chover sobre a terra , e não havia homem para lavrar a terra .
37	ARC	Gênesis	2	6	Um vapor , porém , subia da terra e regava toda a face da terra .
38	ARC	Gênesis	2	7	E formou o Senhor Deus o homem do pó da terra e soprou em seus narizes o fôlego da vida ; e o homem foi feito alma vivente .
39	ARC	Gênesis	2	8	E plantou o Senhor Deus um jardim no Éden , da banda do Oriente , e pôs ali o homem que tinha formado .
40	ARC	Gênesis	2	9	E o Senhor Deus fez brotar da terra toda árvore agradável à vista e boa para comida , e a árvore da vida no meio do jardim , e a árvore da ciência do bem e do mal .
41	ARC	Gênesis	2	10	E saía um rio do Éden para regar o jardim ; e dali se dividia e se tornava em quatro braços .
42	ARC	Gênesis	2	11	O nome do primeiro é Pisom ; este é o que rodeia toda a terra de Havilá , onde há ouro .
43	ARC	Gênesis	2	12	E o ouro dessa terra é bom ; ali há o bdélio e a pedra sardônica .
44	ARC	Gênesis	2	13	E o nome do segundo rio é Giom ; este é o que rodeia toda a terra de Cuxe .
45	ARC	Gênesis	2	14	E o nome do terceiro rio é Hidéquel ; este é o que vai para a banda do oriente da Assíria ; e o quarto rio é o Eufrates .
46	ARC	Gênesis	2	15	E tomou o Senhor Deus o homem e o pôs no jardim do Éden para o lavrar e o guardar .
47	ARC	Gênesis	2	16	E ordenou o Senhor Deus ao homem , dizendo : De toda árvore do jardim comerás livremente ,
48	ARC	Gênesis	2	17	mas da árvore da ciência do bem e do mal , dela não comerás ; porque , no dia em que dela comeres , certamente morrerás . Como Deus criou a mulher
49	ARC	Gênesis	2	18	E disse o Senhor Deus : Não é bom que o homem esteja só ; far-lhe-ei uma adjutora que esteja como diante dele .
50	ARC	Gênesis	2	19	Havendo , pois , o Senhor Deus formado da terra todo animal do campo e toda ave dos céus , os trouxe a Adão , para este ver como lhes chamaria ; e tudo o que Adão chamou a toda a alma vivente , isso foi o seu nome .
51	ARC	Gênesis	2	20	E Adão pôs os nomes a todo o gado , e às aves dos céus , e a todo animal do campo ; mas para o homem não se achava adjutora que estivesse como diante dele .
52	ARC	Gênesis	2	21	Então , o Senhor Deus fez cair um sono pesado sobre Adão , e este adormeceu ; e tomou uma das suas costelas e cerrou a carne em seu lugar .
53	ARC	Gênesis	2	22	E da costela que o Senhor Deus tomou do homem formou uma mulher ; e trouxe-a a Adão .
54	ARC	Gênesis	2	23	E disse Adão : Esta é agora osso dos meus ossos e carne da minha carne ; esta será chamada varoa , porquanto do varão foi tomada .
55	ARC	Gênesis	2	24	Portanto , deixará o varão o seu pai e a sua mãe e apegar-se-á à sua mulher , e serão ambos uma carne .
56	ARC	Gênesis	2	25	E ambos estavam nus , o homem e a sua mulher ; e não se envergonhavam . Copyright
57	ARC	Gênesis	3	3	mas , do fruto da árvore que está no meio do jardim , disse Deus : Não comereis dele , nem nele tocareis , para que não morrais .
58	ARC	Gênesis	3	2009	Sociedade Bíblica do Brasil . Todos os direitos reservados / All rights reserved .
59	ARC	Gênesis	3	2	E disse a mulher à serpente : Do fruto das árvores do jardim comeremos ,
60	ARC	Gênesis	3	4	Então , a serpente disse à mulher : Certamente não morrereis .
61	ARC	Gênesis	3	5	Porque Deus sabe que , no dia em que dele comerdes , se abrirão os vossos olhos , e sereis como Deus , sabendo o bem e o mal .
62	ARC	Gênesis	3	6	E , vendo a mulher que aquela árvore era boa para se comer , e agradável aos olhos , e árvore desejável para dar entendimento , tomou do seu fruto , e comeu , e deu também a seu marido , e ele comeu com ela .
63	ARC	Gênesis	3	7	Então , foram abertos os olhos de ambos , e conheceram que estavam nus ; e coseram folhas de figueira , e fizeram para si aventais .
64	ARC	Gênesis	3	8	E ouviram a voz do Senhor Deus , que passeava no jardim pela viração do dia ; e escondeu-se Adão e sua mulher da presença do Senhor Deus , entre as árvores do jardim .
65	ARC	Gênesis	3	9	E chamou o Senhor Deus a Adão e disse-lhe : Onde estás ?
66	ARC	Gênesis	3	10	E ele disse : Ouvi a tua voz soar no jardim , e temi , porque estava nu , e escondi-me .
67	ARC	Gênesis	3	11	E Deus disse : Quem te mostrou que estavas nu ? Comeste tu da árvore de que te ordenei que não comesses ?
68	ARC	Gênesis	3	12	Então , disse Adão : A mulher que me deste por companheira , ela me deu da árvore , e comi .
69	ARC	Gênesis	3	13	E disse o Senhor Deus à mulher : Por que fizeste isso ? E disse a mulher : A serpente me enganou , e eu comi .
70	ARC	Gênesis	3	14	Então , o Senhor Deus disse à serpente : Porquanto fizeste isso , maldita serás mais que toda besta e mais que todos os animais do campo ; sobre o teu ventre andarás e pó comerás todos os dias da tua vida .
71	ARC	Gênesis	3	15	E porei inimizade entre ti e a mulher e entre a tua semente e a sua semente ; esta te ferirá a cabeça , e tu lhe ferirás o calcanhar .
72	ARC	Gênesis	3	16	E à mulher disse : Multiplicarei grandemente a tua dor e a tua conceição ; com dor terás filhos ; e o teu desejo será para o teu marido , e ele te dominará .
73	ARC	Gênesis	3	17	E a Adão disse : Porquanto deste ouvidos à voz de tua mulher e comeste da árvore de que te ordenei , dizendo : Não comerás dela , maldita é a terra por causa de ti ; com dor comerás dela todos os dias da tua vida .
74	ARC	Gênesis	3	18	Espinhos e cardos também te produzirá ; e comerás a erva do campo .
75	ARC	Gênesis	3	19	No suor do teu rosto , comerás o teu pão , até que te tornes à terra ; porque dela foste tomado , porquanto és pó e em pó te tornarás .
76	ARC	Gênesis	3	20	E chamou Adão o nome de sua mulher Eva , porquanto ela era a mãe de todos os viventes .
77	ARC	Gênesis	3	21	E fez o Senhor Deus a Adão e a sua mulher túnicas de peles e os vestiu .
78	ARC	Gênesis	3	22	Então , disse o Senhor Deus : Eis que o homem é como um de nós , sabendo o bem e o mal ; ora , pois , para que não estenda a sua mão , e tome também da árvore da vida , e coma , e viva eternamente ,
79	ARC	Gênesis	3	23	o Senhor Deus , pois , o lançou fora do jardim do Éden , para lavrar a terra , de que fora tomado .
80	ARC	Gênesis	3	24	E , havendo lançado fora o homem , pôs querubins ao oriente do jardim do Éden e uma espada inflamada que andava ao redor , para guardar o caminho da árvore da vida . Copyright
81	ARC	Gênesis	4	4	E Abel também trouxe dos primogênitos das suas ovelhas e da sua gordura ; e atentou o Senhor para Abel e para a sua oferta .
82	ARC	Gênesis	4	2009	Sociedade Bíblica do Brasil . Todos os direitos reservados / All rights reserved .
83	ARC	Gênesis	4	2	E teve mais a seu irmão Abel ; e Abel foi pastor de ovelhas , e Caim foi lavrador da terra .
84	ARC	Gênesis	4	3	E aconteceu , ao cabo de dias , que Caim trouxe do fruto da terra uma oferta ao Senhor .
85	ARC	Gênesis	4	5	Mas para Caim e para a sua oferta não atentou . E irou-se Caim fortemente , e descaiu-lhe o seu semblante .
86	ARC	Gênesis	4	6	E o Senhor disse a Caim : Por que te iraste ? E por que descaiu o teu semblante ?
87	ARC	Gênesis	4	7	Se bem fizeres , não haverá aceitação para ti ? E , se não fizeres bem , o pecado jaz à porta , e para ti será o seu desejo , e sobre ele dominarás . O primeiro homicídio
88	ARC	Gênesis	4	8	E falou Caim com o seu irmão Abel ; e sucedeu que , estando eles no campo , se levantou Caim contra o seu irmão Abel e o matou .
89	ARC	Gênesis	4	9	E disse o Senhor a Caim : Onde está Abel , teu irmão ? E ele disse : Não sei ; sou eu guardador do meu irmão ?
90	ARC	Gênesis	4	10	E disse Deus : Que fizeste ? A voz do sangue do teu irmão clama a mim desde a terra .
91	ARC	Gênesis	4	11	E agora maldito és tu desde a terra , que abriu a sua boca para receber da tua mão o sangue do teu irmão .
92	ARC	Gênesis	4	12	Quando lavrares a terra , não te dará mais a sua força ; fugitivo e errante serás na terra .
93	ARC	Gênesis	4	13	Então , disse Caim ao Senhor : É maior a minha maldade que a que possa ser perdoada .
94	ARC	Gênesis	4	14	Eis que hoje me lanças da face da terra , e da tua face me esconderei ; e serei fugitivo e errante na terra , e será que todo aquele que me achar me matará .
95	ARC	Gênesis	4	15	O Senhor , porém , disse-lhe : Portanto , qualquer que matar a Caim sete vezes será castigado . E pôs o Senhor um sinal em Caim , para que não o ferisse qualquer que o achasse .
96	ARC	Gênesis	4	16	E saiu Caim de diante da face do Senhor e habitou na terra de Node , da banda do oriente do Éden .
97	ARC	Gênesis	4	17	E conheceu Caim a sua mulher , e ela concebeu e teve a Enoque ; e ele edificou uma cidade e chamou o nome da cidade pelo nome de seu filho Enoque .
98	ARC	Gênesis	4	18	E a Enoque nasceu Irade , e Irade gerou a Meujael , e Meujael gerou a Metusael , e Metusael gerou a Lameque .
99	ARC	Gênesis	4	19	E tomou Lameque para si duas mulheres ; o nome de uma era Ada , e o nome da outra , Zilá .
100	ARC	Gênesis	4	20	E Ada teve a Jabal ; este foi o pai dos que habitam em tendas e têm gado .
101	ARC	Gênesis	4	21	E o nome do seu irmão era Jubal ; este foi o pai de todos os que tocam harpa e órgão .
102	ARC	Gênesis	4	22	E Zilá também teve a Tubalcaim , mestre de toda obra de cobre e de ferro ; e a irmã de Tubalcaim foi Naamá .
103	ARC	Gênesis	4	23	E disse Lameque a suas mulheres : Ada e Zilá , ouvi a minha voz ; vós , mulheres de Lameque , escutai o meu dito : porque eu matei um varão , por me ferir , e um jovem , por me pisar .
104	ARC	Gênesis	4	24	Porque sete vezes Caim será vingado ; mas Lameque , setenta vezes sete .
105	ARC	Gênesis	4	25	E tornou Adão a conhecer a sua mulher ; e ela teve um filho e chamou o seu nome Sete ; porque , disse ela , Deus me deu outra semente em lugar de Abel ; porquanto Caim o matou .
106	ARC	Gênesis	4	26	E a Sete mesmo também nasceu um filho ; e chamou o seu nome Enos ; então , se começou a invocar o nome do Senhor . Copyright
107	ARC	Gênesis	5	5	E foram todos os dias que Adão viveu novecentos e trinta anos ; e morreu .
108	ARC	Gênesis	5	2009	Sociedade Bíblica do Brasil . Todos os direitos reservados / All rights reserved .
109	ARC	Gênesis	5	2	Macho e fêmea os criou , e os abençoou , e chamou o seu nome Adão , no dia em que foram criados .
110	ARC	Gênesis	5	3	E Adão viveu cento e trinta anos , e gerou um filho à sua semelhança , conforme a sua imagem , e chamou o seu nome Sete .
111	ARC	Gênesis	5	4	E foram os dias de Adão , depois que gerou a Sete , oitocentos anos , e gerou filhos e filhas .
112	ARC	Gênesis	5	6	E viveu Sete cento e cinco anos e gerou a Enos .
113	ARC	Gênesis	5	7	E viveu Sete , depois que gerou a Enos , oitocentos e sete anos e gerou filhos e filhas .
114	ARC	Gênesis	5	8	E foram todos os dias de Sete novecentos e doze anos ; e morreu .
115	ARC	Gênesis	5	9	E viveu Enos noventa anos ; e gerou a Cainã .
116	ARC	Gênesis	5	10	E viveu Enos , depois que gerou a Cainã , oitocentos e quinze anos e gerou filhos e filhas .
117	ARC	Gênesis	5	11	E foram todos os dias de Enos novecentos e cinco anos ; e morreu .
118	ARC	Gênesis	5	12	E viveu Cainã setenta anos e gerou a Maalalel .
119	ARC	Gênesis	5	13	E viveu Cainã , depois que gerou a Maalalel , oitocentos e quarenta anos e gerou filhos e filhas .
120	ARC	Gênesis	5	14	E foram todos os dias de Cainã novecentos e dez anos ; e morreu .
121	ARC	Gênesis	5	15	E viveu Maalalel sessenta e cinco anos e gerou a Jarede .
122	ARC	Gênesis	5	16	E viveu Maalalel , depois que gerou a Jarede , oitocentos e trinta anos e gerou filhos e filhas .
123	ARC	Gênesis	5	17	E foram todos os dias de Maalalel oitocentos e noventa e cinco anos ; e morreu .
124	ARC	Gênesis	5	18	E viveu Jarede cento e sessenta e dois anos e gerou a Enoque .
125	ARC	Gênesis	5	19	E viveu Jarede , depois que gerou a Enoque , oitocentos anos e gerou filhos e filhas .
126	ARC	Gênesis	5	20	E foram todos os dias de Jarede novecentos e sessenta e dois anos ; e morreu .
127	ARC	Gênesis	5	21	E viveu Enoque sessenta e cinco anos e gerou a Metusalém .
128	ARC	Gênesis	5	22	E andou Enoque com Deus , depois que gerou a Metusalém , trezentos anos e gerou filhos e filhas .
129	ARC	Gênesis	5	23	E foram todos os dias de Enoque trezentos e sessenta e cinco anos .
130	ARC	Gênesis	5	24	E andou Enoque com Deus ; e não se viu mais , porquanto Deus para si o tomou .
131	ARC	Gênesis	5	25	E viveu Metusalém cento e oitenta e sete anos e gerou a Lameque .
132	ARC	Gênesis	5	26	E viveu Metusalém , depois que gerou a Lameque , setecentos e oitenta e dois anos e gerou filhos e filhas .
133	ARC	Gênesis	5	27	E foram todos os dias de Metusalém novecentos e sessenta e nove anos ; e morreu .
134	ARC	Gênesis	5	28	E viveu Lameque cento e oitenta e dois anos e gerou um filho .
135	ARC	Gênesis	5	29	E chamou o seu nome Noé , dizendo : Este nos consolará acerca de nossas obras e do trabalho de nossas mãos , por causa da terra que o Senhor amaldiçoou .
136	ARC	Gênesis	5	30	E viveu Lameque , depois que gerou a Noé , quinhentos e noventa e cinco anos e gerou filhos e filhas .
137	ARC	Gênesis	5	31	E foram todos os dias de Lameque setecentos e setenta e sete anos ; e morreu .
138	ARC	Gênesis	5	32	E era Noé da idade de quinhentos anos e gerou Noé a Sem , Cam e Jafé . Copyright
139	ARC	Gênesis	6	6	Então , arrependeu-se o Senhor de haver feito o homem sobre a terra , e pesou-lhe em seu coração .
140	ARC	Gênesis	6	2009	Sociedade Bíblica do Brasil . Todos os direitos reservados / All rights reserved .
141	ARC	Gênesis	6	2	viram os filhos de Deus que as filhas dos homens eram formosas ; e tomaram para si mulheres de todas as que escolheram .
142	ARC	Gênesis	6	3	Então , disse o Senhor : Não contenderá o meu Espírito para sempre com o homem , porque ele também é carne ; porém os seus dias serão cento e vinte anos .
143	ARC	Gênesis	6	4	Havia , naqueles dias , gigantes na terra ; e também depois , quando os filhos de Deus entraram às filhas dos homens e delas geraram filhos ; estes eram os valentes que houve na antiguidade , os varões de fama .
144	ARC	Gênesis	6	5	E viu o Senhor que a maldade do homem se multiplicara sobre a terra e que toda imaginação dos pensamentos de seu coração era só má continuamente .
145	ARC	Gênesis	6	7	E disse o Senhor : Destruirei , de sobre a face da terra , o homem que criei , desde o homem até ao animal , até ao réptil e até à ave dos céus ; porque me arrependo de os haver feito .
146	ARC	Gênesis	6	8	Noé , porém , achou graça aos olhos do Senhor .
147	ARC	Gênesis	6	9	Estas são as gerações de Noé : Noé era varão justo e reto em suas gerações ; Noé andava com Deus .
148	ARC	Gênesis	6	10	E gerou Noé três filhos : Sem , Cam e Jafé .
149	ARC	Gênesis	6	11	A terra , porém , estava corrompida diante da face de Deus ; e encheu-se a terra de violência .
150	ARC	Gênesis	6	12	E viu Deus a terra , e eis que estava corrompida ; porque toda carne havia corrompido o seu caminho sobre a terra . Deus anuncia o dilúvio a Noé
151	ARC	Gênesis	6	13	Então , disse Deus a Noé : O fim de toda carne é vindo perante a minha face ; porque a terra está cheia de violência ; e eis que os desfarei com a terra .
152	ARC	Gênesis	6	14	Faze para ti uma arca da madeira de gofer ; farás compartimentos na arca e a betumarás por dentro e por fora com betume .
153	ARC	Gênesis	6	15	E desta maneira farás : de trezentos côvados o comprimento da arca , e de cinquenta côvados a sua largura , e de trinta côvados a sua altura .
154	ARC	Gênesis	6	16	Farás na arca uma janela e de um côvado a acabarás em cima ; e a porta da arca porás ao seu lado ; far-lhe-ás andares baixos , segundos e terceiros .
155	ARC	Gênesis	6	17	Porque eis que eu trago um dilúvio de águas sobre a terra , para desfazer toda carne em que há espírito de vida debaixo dos céus : tudo o que há na terra expirará .
156	ARC	Gênesis	6	18	Mas contigo estabelecerei o meu pacto ; e entrarás na arca , tu e os teus filhos , e a tua mulher , e as mulheres de teus filhos contigo .
157	ARC	Gênesis	6	19	E de tudo o que vive , de toda carne , dois de cada espécie meterás na arca , para os conservares vivos contigo ; macho e fêmea serão .
158	ARC	Gênesis	6	20	Das aves conforme a sua espécie , dos animais conforme a sua espécie , de todo réptil da terra conforme a sua espécie , dois de cada espécie virão a ti , para os conservares em vida .
159	ARC	Gênesis	6	21	E tu toma para ti de toda comida que se come e ajunta-a para ti ; e te será para mantimento , para ti e para eles .
160	ARC	Gênesis	6	22	Assim fez Noé ; conforme tudo o que Deus lhe mandou , assim o fez . Copyright
161	ARC	Gênesis	7	7	E entrou Noé , e seus filhos , e sua mulher , e as mulheres de seus filhos com ele na arca , por causa das águas do dilúvio .
162	ARC	Gênesis	7	2009	Sociedade Bíblica do Brasil . Todos os direitos reservados / All rights reserved .
163	ARC	Gênesis	7	2	De todo animal limpo tomarás para ti sete e sete : o macho e sua fêmea ; mas dos animais que não são limpos , dois : o macho e sua fêmea .
164	ARC	Gênesis	7	3	Também das aves dos céus sete e sete : macho e fêmea , para se conservar em vida a semente sobre a face de toda a terra .
165	ARC	Gênesis	7	4	Porque , passados ainda sete dias , farei chover sobre a terra quarenta dias e quarenta noites ; e desfarei de sobre a face da terra toda substância que fiz .
166	ARC	Gênesis	7	5	E fez Noé conforme tudo o que o Senhor lhe ordenara .
167	ARC	Gênesis	7	6	E era Noé da idade de seiscentos anos , quando o dilúvio das águas veio sobre a terra .
168	ARC	Gênesis	7	8	Dos animais limpos , e dos animais que não são limpos , e das aves , e de todo o réptil sobre a terra ,
169	ARC	Gênesis	7	9	entraram de dois em dois para Noé na arca , macho e fêmea , como Deus ordenara a Noé .
170	ARC	Gênesis	7	10	E aconteceu que , passados sete dias , vieram sobre a terra as águas do dilúvio .
171	ARC	Gênesis	7	11	No ano seiscentos da vida de Noé , no mês segundo , aos dezessete dias do mês , naquele mesmo dia , se romperam todas as fontes do grande abismo , e as janelas dos céus se abriram ,
172	ARC	Gênesis	7	12	e houve chuva sobre a terra quarenta dias e quarenta noites .
173	ARC	Gênesis	7	13	E , no mesmo dia , entrou Noé , e Sem , e Cam , e Jafé , os filhos de Noé , como também a mulher de Noé , e as três mulheres de seus filhos , com ele na arca ;
174	ARC	Gênesis	7	14	eles , e todo animal conforme a sua espécie , e todo gado conforme a sua espécie , e todo réptil que se roja sobre a terra conforme a sua espécie , e toda ave conforme a sua espécie , todo pássaro de toda qualidade .
175	ARC	Gênesis	7	15	E de toda carne , em que havia espírito de vida , entraram de dois em dois para Noé na arca .
176	ARC	Gênesis	7	16	E os que entraram , macho e fêmea de toda carne entraram , como Deus lhe tinha ordenado ; e o Senhor a fechou por fora . O dilúvio
177	ARC	Gênesis	7	17	E esteve o dilúvio quarenta dias sobre a terra ; e cresceram as águas e levantaram a arca , e ela se elevou sobre a terra .
178	ARC	Gênesis	7	18	E prevaleceram as águas e cresceram grandemente sobre a terra ; e a arca andava sobre as águas .
179	ARC	Gênesis	7	19	E as águas prevaleceram excessivamente sobre a terra ; e todos os altos montes que havia debaixo de todo o céu foram cobertos .
180	ARC	Gênesis	7	20	Quinze côvados acima prevaleceram as águas ; e os montes foram cobertos .
181	ARC	Gênesis	7	21	E expirou toda carne que se movia sobre a terra , tanto de ave como de gado , e de feras , e de todo o réptil que se roja sobre a terra , e de todo homem .
182	ARC	Gênesis	7	22	Tudo o que tinha fôlego de espírito de vida em seus narizes , tudo o que havia no seco , morreu .
183	ARC	Gênesis	7	23	Assim , foi desfeita toda substância que havia sobre a face da terra , desde o homem até ao animal , até ao réptil e até à ave dos céus ; e foram extintos da terra ; e ficou somente Noé e os que com ele estavam na arca .
184	ARC	Gênesis	7	24	E prevaleceram as águas sobre a terra cento e cinquenta dias . Copyright
185	ARC	Gênesis	8	8	Depois , soltou uma pomba , a ver se as águas tinham minguado de sobre a face da terra .
186	ARC	Gênesis	8	2009	Sociedade Bíblica do Brasil . Todos os direitos reservados / All rights reserved .
187	ARC	Gênesis	8	2	Cerraram-se também as fontes do abismo e as janelas dos céus , e a chuva dos céus deteve-se .
188	ARC	Gênesis	8	3	E as águas tornaram de sobre a terra continuamente e , ao cabo de cento e cinquenta dias , as águas minguaram .
189	ARC	Gênesis	8	4	E a arca repousou , no sétimo mês , no dia dezessete do mês , sobre os montes de Ararate .
190	ARC	Gênesis	8	5	E foram as águas indo e minguando até ao décimo mês ; no décimo mês , no primeiro dia do mês , apareceram os cumes dos montes .
191	ARC	Gênesis	8	6	E aconteceu que , ao cabo de quarenta dias , abriu Noé a janela da arca que tinha feito . Noé solta um corvo e depois uma pomba
192	ARC	Gênesis	8	7	E soltou um corvo , que saiu , indo e voltando , até que as águas se secaram de sobre a terra .
193	ARC	Gênesis	8	9	A pomba , porém , não achou repouso para a planta de seu pé e voltou a ele para a arca ; porque as águas estavam sobre a face de toda a terra ; e ele estendeu a sua mão , e tomou-a , e meteu-a consigo na arca .
194	ARC	Gênesis	8	10	E esperou ainda outros sete dias e tornou a enviar a pomba fora da arca .
195	ARC	Gênesis	8	11	E a pomba voltou a ele sobre a tarde ; e eis , arrancada , uma folha de oliveira no seu bico ; e conheceu Noé que as águas tinham minguado sobre a terra .
196	ARC	Gênesis	8	12	Então , esperou ainda outros sete dias e enviou fora a pomba ; mas não tornou mais a ele .
197	ARC	Gênesis	8	13	E aconteceu que , no ano seiscentos e um , no mês primeiro , no primeiro dia do mês , as águas se secaram de sobre a terra . Então , Noé tirou a cobertura da arca e olhou , e eis que a face da terra estava enxuta .
198	ARC	Gênesis	8	14	E , no segundo mês , aos vinte e sete dias do mês , a terra estava seca . Noé e sua família saem da arca
199	ARC	Gênesis	8	15	Então , falou Deus a Noé , dizendo :
200	ARC	Gênesis	8	16	Sai da arca tu , e tua mulher , e teus filhos , e as mulheres de teus filhos contigo .
201	ARC	Gênesis	8	17	Todo animal que está contigo , de toda carne , de ave , e de gado , e de todo réptil que se roja sobre a terra , traze fora contigo ; e povoem abundantemente a terra , e frutifiquem , e se multipliquem sobre a terra .
202	ARC	Gênesis	8	18	Então , saiu Noé , e seus filhos , e sua mulher , e as mulheres de seus filhos com ele ;
203	ARC	Gênesis	8	19	todo animal , todo réptil , toda ave , tudo o que se move sobre a terra , conforme as suas famílias , saiu para fora da arca .
204	ARC	Gênesis	8	20	E edificou Noé um altar ao Senhor ; e tomou de todo animal limpo e de toda ave limpa e ofereceu holocaustos sobre o altar .
205	ARC	Gênesis	8	21	E o Senhor cheirou o suave cheiro e disse o Senhor em seu coração : Não tornarei mais a amaldiçoar a terra por causa do homem , porque a imaginação do coração do homem é má desde a sua meninice ; nem tornarei mais a ferir todo vivente , como fiz .
206	ARC	Gênesis	8	22	Enquanto a terra durar , sementeira e sega , e frio e calor , e verão e inverno , e dia e noite não cessarão . Copyright
207	ARC	Gênesis	9	9	E eu , eis que estabeleço o meu concerto convosco , e com a vossa semente depois de vós ,
208	ARC	Gênesis	9	2009	Sociedade Bíblica do Brasil . Todos os direitos reservados / All rights reserved .
209	ARC	Gênesis	9	2	E será o vosso temor e o vosso pavor sobre todo animal da terra e sobre toda ave dos céus ; tudo o que se move sobre a terra e todos os peixes do mar na vossa mão são entregues .
210	ARC	Gênesis	9	3	Tudo quanto se move , que é vivente , será para vosso mantimento ; tudo vos tenho dado , como a erva verde .
