	estilo	livro	capitulo	versiculo	texto
16	NTLH	Gênesis	1	16	Deus fez as duas grandes luzes : a maior para governar o dia e a menor para governar a noite . E fez também as estrelas .
17	NTLH	Gênesis	1	17	Deus pôs essas luzes no céu para iluminarem a terra ,
18	NTLH	Gênesis	1	18	para governarem o dia e a noite e para separarem a luz da escuridão . E Deus viu que o que havia feito era bom .
19	NTLH	Gênesis	1	19	A noite passou , e veio a manhã . Esse foi o quarto dia .
20	NTLH	Gênesis	1	20	Depois Deus disse : — Que as águas fiquem cheias de todo tipo de seres vivos , e que na terra haja aves que voem no ar !
21	NTLH	Gênesis	1	21	Assim Deus criou os grandes monstros do mar , e todas as espécies de seres vivos que em grande quantidade se movem nas águas , e criou também todas as espécies de aves . E Deus viu que o que havia feito era bom .
22	NTLH	Gênesis	1	22	Ele abençoou os seres vivos do mar e disse : — Aumentem muito em número e encham as águas dos mares ! E que as aves se multipliquem na terra !
23	NTLH	Gênesis	1	23	A noite passou , e veio a manhã . Esse foi o quinto dia .
24	NTLH	Gênesis	1	24	Então Deus disse : — Que a terra produza todo tipo de animais : domésticos , selvagens e os que se arrastam pelo chão , cada um de acordo com a sua espécie ! E assim aconteceu .
25	NTLH	Gênesis	1	25	Deus fez os animais , cada um de acordo com a sua espécie : os animais domésticos , os selvagens e os que se arrastam pelo chão . E Deus viu que o que havia feito era bom .
26	NTLH	Gênesis	1	26	Aí ele disse : — Agora vamos fazer os seres humanos , que serão como nós , que se parecerão conosco . Eles terão poder sobre os peixes , sobre as aves , sobre os animais domésticos e selvagens e sobre os animais que se arrastam pelo chão .
27	NTLH	Gênesis	1	27	Assim Deus criou os seres humanos ; ele os criou parecidos com Deus . Ele os criou homem e mulher
28	NTLH	Gênesis	1	28	e os abençoou , dizendo : — Tenham muitos e muitos filhos ; espalhem-se por toda a terra e a dominem . E tenham poder sobre os peixes do mar , sobre as aves que voam no ar e sobre os animais que se arrastam pelo chão .
29	NTLH	Gênesis	1	29	Para vocês se alimentarem , eu lhes dou todas as plantas que produzem sementes e todas as árvores que dão frutas .
30	NTLH	Gênesis	1	30	Mas , para todos os animais selvagens , para as aves e para os animais que se arrastam pelo chão , dou capim e verduras como alimento . E assim aconteceu .
31	NTLH	Gênesis	1	31	E Deus viu que tudo o que havia feito era muito bom . A noite passou , e veio a manhã . Esse foi o sexto dia . Copyright
32	NTLH	Gênesis	2	2	No sétimo dia Deus acabou de fazer todas as coisas e descansou de todo o trabalho que havia feito .
33	NTLH	Gênesis	2	2000	Sociedade Bíblica do Brasil . Todos os direitos reservados / All rights reserved .
34	NTLH	Gênesis	2	3	Então abençoou o sétimo dia e o separou como um dia sagrado , pois nesse dia ele acabou de fazer todas as coisas e descansou .
35	NTLH	Gênesis	2	4	E foi assim que o céu e a terra foram criados . O jardim do Éden Quando o Senhor Deus fez o céu e a terra ,
36	NTLH	Gênesis	2	5	não haviam brotado nem capim nem plantas , pois o Senhor ainda não tinha mandado chuvas , e não havia ninguém para cultivar a terra .
37	NTLH	Gênesis	2	6	Mas da terra saía uma corrente de água que regava o chão .
38	NTLH	Gênesis	2	7	Então , do pó da terra , o Senhor formou o ser humano . O Senhor soprou no nariz dele uma respiração de vida , e assim ele se tornou um ser vivo .
39	NTLH	Gênesis	2	8	Depois o Senhor Deus plantou um jardim na região do Éden , no Leste , e ali pôs o ser humano que ele havia formado .
40	NTLH	Gênesis	2	9	O Senhor fez com que ali crescessem árvores lindas de todos os tipos , que davam frutas boas de se comer . No meio do jardim ficava a árvore que dá vida e também a árvore que dá o conhecimento do bem e do mal .
41	NTLH	Gênesis	2	10	No Éden nascia um rio que regava o jardim e que , saindo dali , se dividia , formando quatro rios .
42	NTLH	Gênesis	2	11	O primeiro é o Pisom , que rodeia a região de Havilá , onde há ouro .
43	NTLH	Gênesis	2	12	O ouro dessa região é puro , e ali também há um perfume raro e pedras preciosas .
44	NTLH	Gênesis	2	13	O segundo rio se chama Giom ; ele dá volta por toda a região de Cuche .
45	NTLH	Gênesis	2	14	O terceiro rio é o Tigre , que passa a leste da Assíria . E o quarto rio é o Eufrates .
46	NTLH	Gênesis	2	15	Então o Senhor Deus pôs o homem no jardim do Éden , para cuidar dele e nele fazer plantações .
47	NTLH	Gênesis	2	16	E o Senhor deu ao homem a seguinte ordem : — Você pode comer as frutas de qualquer árvore do jardim ,
48	NTLH	Gênesis	2	17	menos da árvore que dá o conhecimento do bem e do mal . Não coma a fruta dessa árvore ; pois , no dia em que você a comer , certamente morrerá .
49	NTLH	Gênesis	2	18	Depois o Senhor disse : — Não é bom que o homem viva sozinho . Vou fazer para ele alguém que o ajude como se fosse a sua outra metade .
50	NTLH	Gênesis	2	19	Depois que o Senhor Deus formou da terra todos os animais selvagens e todas as aves , ele os levou ao homem para que pusesse nome neles . E eles ficaram com o nome que o homem lhes deu .
51	NTLH	Gênesis	2	20	Ele pôs nomes nas aves e em todos os animais domésticos e selvagens . Mas para Adão não se achava uma ajudadora que fosse como a sua outra metade .
52	NTLH	Gênesis	2	21	Então o Senhor Deus fez com que o homem caísse num sono profundo . Enquanto ele dormia , Deus tirou uma das suas costelas e fechou a carne naquele lugar .
53	NTLH	Gênesis	2	22	Dessa costela o Senhor formou uma mulher e a levou ao homem .
54	NTLH	Gênesis	2	23	Então o homem disse : “ Agora sim ! Esta é carne da minha carne e osso dos meus ossos . Ela será chamada de ‘ mulher ’ porque Deus a tirou do homem. ”
55	NTLH	Gênesis	2	24	É por isso que o homem deixa o seu pai e a sua mãe para se unir com a sua mulher , e os dois se tornam uma só pessoa .
56	NTLH	Gênesis	2	25	Tanto o homem como a sua mulher estavam nus , mas não sentiam vergonha . Copyright
57	NTLH	Gênesis	3	3	menos a fruta da árvore que fica no meio do jardim . Deus nos disse que não devemos comer dessa fruta , nem tocar nela . Se fizermos isso , morreremos .
58	NTLH	Gênesis	3	2000	Sociedade Bíblica do Brasil . Todos os direitos reservados / All rights reserved .
59	NTLH	Gênesis	3	2	A mulher respondeu : — Podemos comer as frutas de qualquer árvore ,
60	NTLH	Gênesis	3	4	Mas a cobra afirmou : — Vocês não morrerão coisa nenhuma !
61	NTLH	Gênesis	3	5	Deus disse isso porque sabe que , quando vocês comerem a fruta dessa árvore , os seus olhos se abrirão , e vocês serão como Deus , conhecendo o bem e o mal .
62	NTLH	Gênesis	3	6	A mulher viu que a árvore era bonita e que as suas frutas eram boas de se comer . E ela pensou como seria bom ter entendimento . Aí apanhou uma fruta e comeu ; e deu ao seu marido , e ele também comeu .
63	NTLH	Gênesis	3	7	Nesse momento os olhos dos dois se abriram , e eles perceberam que estavam nus . Então costuraram umas folhas de figueira para usar como tangas .
64	NTLH	Gênesis	3	8	Naquele dia , quando soprava o vento suave da tarde , o homem e a sua mulher ouviram a voz do Senhor Deus , que estava passeando pelo jardim . Então se esconderam dele , no meio das árvores .
65	NTLH	Gênesis	3	9	Mas o Senhor Deus chamou o homem e perguntou : — Onde é que você está ?
66	NTLH	Gênesis	3	10	O homem respondeu : — Eu ouvi a tua voz , quando estavas passeando pelo jardim , e fiquei com medo porque estava nu . Por isso me escondi .
67	NTLH	Gênesis	3	11	Aí Deus perguntou : — E quem foi que lhe disse que você estava nu ? Por acaso você comeu a fruta da árvore que eu o proibi de comer ?
68	NTLH	Gênesis	3	12	O homem disse : — A mulher que me deste para ser a minha companheira me deu a fruta , e eu comi .
69	NTLH	Gênesis	3	13	Então o Senhor Deus perguntou à mulher : — Por que você fez isso ? A mulher respondeu : — A cobra me enganou , e eu comi . O castigo
70	NTLH	Gênesis	3	14	Então o Senhor Deus disse à cobra : — Por causa do que você fez você será castigada . Entre todos os animais só você receberá esta maldição : de hoje em diante você vai andar se arrastando pelo chão e vai comer o pó da terra .
71	NTLH	Gênesis	3	15	Eu farei com que você e a mulher sejam inimigas uma da outra , e assim também serão inimigas a sua descendência e a descendência dela . Esta esmagará a sua cabeça , e você picará o calcanhar da descendência dela .
72	NTLH	Gênesis	3	16	Para a mulher Deus disse : — Vou aumentar o seu sofrimento na gravidez , e com muita dor você dará à luz filhos . Apesar disso , você terá desejo de estar com o seu marido , e ele a dominará .
73	NTLH	Gênesis	3	17	E para Adão Deus disse o seguinte : — Você fez o que a sua mulher disse e comeu a fruta da árvore que eu o proibi de comer . Por causa do que você fez , a terra será maldita . Você terá de trabalhar duramente a vida inteira a fim de que a terra produza alimento suficiente para você .
74	NTLH	Gênesis	3	18	Ela lhe dará mato e espinhos , e você terá de comer ervas do campo .
75	NTLH	Gênesis	3	19	Terá de trabalhar no pesado e suar para fazer com que a terra produza algum alimento ; isso até que você volte para a terra , pois dela você foi formado . Você foi feito de terra e vai virar terra outra vez .
76	NTLH	Gênesis	3	20	O homem pôs na sua mulher o nome de Eva por ser ela a mãe de todos os seres humanos .
77	NTLH	Gênesis	3	21	E o Senhor Deus fez roupas de peles de animais para Adão e a sua mulher se vestirem . Adão e Eva são expulsos do jardim
78	NTLH	Gênesis	3	22	Então o Senhor Deus disse o seguinte : — Agora o homem se tornou como um de nós , pois conhece o bem e o mal . Ele não deve comer a fruta da árvore da vida e viver para sempre .
79	NTLH	Gênesis	3	23	Por isso o Senhor Deus expulsou o homem do jardim do Éden e fez com que ele cultivasse a terra da qual havia sido formado .
80	NTLH	Gênesis	3	24	Deus expulsou o homem e no lado leste do jardim pôs os querubins e uma espada de fogo que dava voltas em todas as direções . Deus fez isso para que ninguém chegasse perto da árvore da vida . Copyright
81	NTLH	Gênesis	4	4	Abel , por sua vez , pegou o primeiro carneirinho nascido no seu rebanho , matou-o e ofereceu as melhores partes ao Senhor . O Senhor ficou contente com Abel e com a sua oferta ,
82	NTLH	Gênesis	4	2000	Sociedade Bíblica do Brasil . Todos os direitos reservados / All rights reserved .
83	NTLH	Gênesis	4	2	Depois teve outro filho , chamado Abel , irmão de Caim . Abel era pastor de ovelhas , e Caim era agricultor .
84	NTLH	Gênesis	4	3	O tempo passou . Um dia Caim pegou alguns produtos da terra e os ofereceu a Deus , o Senhor .
85	NTLH	Gênesis	4	5	mas rejeitou Caim e a sua oferta . Caim ficou furioso e fechou a cara .
86	NTLH	Gênesis	4	6	Então o Senhor disse : — Por que você está com raiva ? Por que anda carrancudo ?
87	NTLH	Gênesis	4	7	Se tivesse feito o que é certo , você estaria sorrindo ; mas você agiu mal , e por isso o pecado está na porta , à sua espera . Ele quer dominá-lo , mas você precisa vencê-lo .
88	NTLH	Gênesis	4	8	Aí Caim disse a Abel , o seu irmão : — Vamos até o campo . Quando os dois estavam no campo , Caim atacou Abel , o seu irmão , e o matou .
89	NTLH	Gênesis	4	9	Mais tarde o Senhor perguntou a Caim : — Onde está Abel , o seu irmão ? — Não sei — respondeu Caim . — Por acaso eu sou o guarda do meu irmão ?
90	NTLH	Gênesis	4	10	Então Deus disse : — Por que você fez isso ? Da terra , o sangue do seu irmão está gritando , pedindo vingança .
91	NTLH	Gênesis	4	11	Por isso você será amaldiçoado e não poderá mais cultivar a terra . Pois , quando você matou o seu irmão , a terra abriu a boca para beber o sangue dele .
92	NTLH	Gênesis	4	12	Quando você preparar a terra para plantar , ela não produzirá nada . Você vai andar pelo mundo sempre fugindo .
93	NTLH	Gênesis	4	13	Caim disse a Deus , o Senhor : — Eu não vou poder aguentar esse castigo tão pesado .
94	NTLH	Gênesis	4	14	Hoje tu estás me expulsando desta terra . Terei de andar pelo mundo sempre fugindo e me escondendo da tua presença . E qualquer pessoa que me encontrar vai querer me matar .
95	NTLH	Gênesis	4	15	Mas o Senhor respondeu : — Isso não vai acontecer . Pois , se alguém matar você , serão mortas sete pessoas da família dele , como vingança . Em seguida o Senhor pôs um sinal em Caim para que , se alguém o encontrasse , não o matasse .
96	NTLH	Gênesis	4	16	Então Caim saiu da presença do Senhor e foi morar na região de Node , que fica a leste do Éden . Os descendentes de Caim
97	NTLH	Gênesis	4	17	Caim e a sua mulher tiveram um filho e lhe deram o nome de Enoque . Mais tarde Caim construiu uma cidade e a chamou de Enoque , o nome do seu filho .
98	NTLH	Gênesis	4	18	Enoque foi pai de Irade , que foi pai de Meujael , que foi pai de Metusael , que foi pai de Lameque .
99	NTLH	Gênesis	4	19	Lameque teve duas mulheres : uma delas se chamava Ada , e a outra , Zilá .
100	NTLH	Gênesis	4	20	Ada teve um filho chamado Jabal , que foi o antepassado dos que criam gado e vivem em barracas .
101	NTLH	Gênesis	4	21	Jabal tinha um irmão chamado Jubal , que foi o antepassado de todos os músicos que tocam lira e flauta .
102	NTLH	Gênesis	4	22	Zilá , por sua vez , teve um filho chamado Tubalcaim , que era ferreiro e fazia objetos de bronze e de ferro . Tubalcaim tinha uma irmã chamada Naama .
103	NTLH	Gênesis	4	23	Certo dia Lameque disse às suas mulheres : “ Ada e Zilá , escutem-me ; mulheres de Lameque , marquem bem o que eu digo . Matei um homem porque me feriu , matei um moço porque me machucou .
104	NTLH	Gênesis	4	24	Se são mortas sete pessoas para pagar pela morte de Caim , então , se alguém me matar , serão mortas setenta e sete pessoas da família do assassino. ” Sete e Enos
105	NTLH	Gênesis	4	25	Adão e a sua mulher tiveram outro filho . Ela disse : — Deus me deu outro filho para ficar em lugar de Abel , que foi morto por Caim . E pôs nele o nome de Sete .
106	NTLH	Gênesis	4	26	Sete foi pai de um filho e o chamou de Enos . Foi nesse tempo que o nome Senhor começou a ser usado no culto de adoração a Deus . Copyright
107	NTLH	Gênesis	5	5	e morreu com novecentos e trinta anos de idade .
108	NTLH	Gênesis	5	2000	Sociedade Bíblica do Brasil . Todos os direitos reservados / All rights reserved .
109	NTLH	Gênesis	5	2	Deus os criou homem e mulher , e os abençoou , e lhes deu o nome de “ humanidade ” .
110	NTLH	Gênesis	5	3	Com a idade de cento e trinta anos , Adão foi pai de um filho que era parecido com ele ; e pôs nele o nome de Sete .
111	NTLH	Gênesis	5	4	Depois disso Adão viveu mais oitocentos anos . Ele foi pai de outros filhos e filhas
112	NTLH	Gênesis	5	6	Quando Sete completou cento e cinco anos , nasceu o seu filho Enos .
113	NTLH	Gênesis	5	7	Depois disso Sete viveu mais oitocentos e sete anos . Ele foi pai de outros filhos e filhas
114	NTLH	Gênesis	5	8	e morreu com novecentos e doze anos de idade .
115	NTLH	Gênesis	5	9	Quando Enos tinha noventa anos , nasceu o seu filho Cainã .
116	NTLH	Gênesis	5	10	Depois disso Enos viveu mais oitocentos e quinze anos . Ele foi pai de outros filhos e filhas
117	NTLH	Gênesis	5	11	e morreu com novecentos e cinco anos de idade .
118	NTLH	Gênesis	5	12	Quando Cainã tinha setenta anos , o seu filho Maalalel nasceu .
119	NTLH	Gênesis	5	13	Depois disso Cainã viveu mais oitocentos e quarenta anos . Ele foi pai de outros filhos e filhas
120	NTLH	Gênesis	5	14	e morreu com novecentos e dez anos de idade .
121	NTLH	Gênesis	5	15	Quando Maalalel tinha sessenta e cinco anos , nasceu o seu filho Jarede .
122	NTLH	Gênesis	5	16	Depois disso Maalalel viveu mais oitocentos e trinta anos . Ele foi pai de outros filhos e filhas
123	NTLH	Gênesis	5	17	e morreu com oitocentos e noventa e cinco anos de idade .
124	NTLH	Gênesis	5	18	Jarede tinha cento e sessenta e dois anos quando o seu filho Enoque nasceu .
125	NTLH	Gênesis	5	19	Depois disso Jarede viveu mais oitocentos anos . Ele foi pai de outros filhos e filhas
126	NTLH	Gênesis	5	20	e morreu com novecentos e sessenta e dois anos de idade .
127	NTLH	Gênesis	5	21	Quando Enoque tinha sessenta e cinco anos , o seu filho Matusalém nasceu .
128	NTLH	Gênesis	5	22	Depois disso Enoque viveu em comunhão com Deus durante trezentos anos e foi pai de outros filhos e filhas .
129	NTLH	Gênesis	5	23	Enoque viveu trezentos e sessenta e cinco anos .
130	NTLH	Gênesis	5	24	Ele viveu sempre em comunhão com Deus e um dia desapareceu , pois Deus o levou .
131	NTLH	Gênesis	5	25	Quando Matusalém tinha cento e oitenta e sete anos , o seu filho Lameque nasceu .
132	NTLH	Gênesis	5	26	Depois disso Matusalém viveu mais setecentos e oitenta e dois anos . Ele foi pai de outros filhos e filhas
133	NTLH	Gênesis	5	27	e morreu com novecentos e sessenta e nove anos de idade .
134	NTLH	Gênesis	5	28	Quando Lameque tinha cento e oitenta e dois anos , foi pai de um filho
135	NTLH	Gênesis	5	29	e disse : — O Senhor Deus amaldiçoou a terra , e por isso o nosso trabalho é pesado ; mas este menino vai trazer descanso para nós . E Lameque pôs no filho o nome de Noé .
136	NTLH	Gênesis	5	30	Depois disso Lameque viveu mais quinhentos e noventa e cinco anos . Ele foi pai de outros filhos e filhas
137	NTLH	Gênesis	5	31	e morreu com setecentos e setenta e sete anos de idade .
138	NTLH	Gênesis	5	32	Depois que completou quinhentos anos de idade , Noé foi pai de três filhos : Sem , Cam e Jafé . Copyright
139	NTLH	Gênesis	6	6	ficou muito triste por haver feito os seres humanos . O Senhor ficou tão triste e com o coração tão pesado ,
140	NTLH	Gênesis	6	2000	Sociedade Bíblica do Brasil . Todos os direitos reservados / All rights reserved .
141	NTLH	Gênesis	6	2	os filhos de Deus viram que essas mulheres eram muito bonitas . Então escolheram as que eles quiseram e casaram com elas .
142	NTLH	Gênesis	6	3	Aí o Senhor Deus disse : — Não deixarei que os seres humanos vivam para sempre , pois são mortais . De agora em diante eles não viverão mais do que cento e vinte anos .
143	NTLH	Gênesis	6	4	Havia gigantes na terra naquele tempo e também depois , quando os filhos de Deus tiveram relações com as filhas dos homens e estas lhes deram filhos . Esses gigantes foram os heróis dos tempos antigos , homens famosos .
144	NTLH	Gênesis	6	5	Quando o Senhor viu que as pessoas eram muito más e que sempre estavam pensando em fazer coisas erradas ,
145	NTLH	Gênesis	6	7	que disse : — Vou fazer desaparecer da terra essa gente , que criei , e também todos os animais , os seres que se arrastam pelo chão e as aves , pois estou muito triste porque os criei .
146	NTLH	Gênesis	6	8	Mas o Senhor Deus aprovava o que Noé fazia . A barca de Noé 9-10 Esta é a história de Noé . Ele foi pai de três filhos : Sem , Cam e Jafé . Noé era um homem direito e sempre obedecia a Deus . Entre os homens do seu tempo , Noé vivia em comunhão com Deus .
147	NTLH	Gênesis	6	11	Para Deus todas as outras pessoas eram más , e havia violência por toda parte .
148	NTLH	Gênesis	6	12	Deus olhou para o mundo e viu que estava cheio de pecado , pois todas as pessoas só faziam coisas más .
149	NTLH	Gênesis	6	13	Deus disse a Noé : — Resolvi acabar com todos os seres humanos . Eu os destruirei completamente e destruirei também a terra , pois está cheia de violência .
150	NTLH	Gênesis	6	14	Pegue madeira boa e construa para você uma grande barca . Faça divisões nela e tape todos os buracos com piche , por dentro e por fora .
151	NTLH	Gênesis	6	15	As medidas serão as seguintes : cento e trinta e três metros de comprimento por vinte e dois de largura por treze de altura .
152	NTLH	Gênesis	6	16	Faça uma cobertura para a barca e deixe um espaço de meio metro entre os lados e a cobertura . Construa três andares na barca e ponha uma porta num dos lados .
153	NTLH	Gênesis	6	17	Vou mandar um dilúvio para cobrir a terra , a fim de destruir tudo o que tem vida ; tudo o que há na terra morrerá .
154	NTLH	Gênesis	6	18	Mas com você eu vou fazer uma aliança . Portanto , entre na barca e leve com você a sua mulher , os seus filhos e as suas noras . 19-20 Também leve para dentro da barca um macho e uma fêmea de todas as espécies de aves , de todas as espécies de animais e de todas as espécies de seres que se arrastam pelo chão , a fim de conservá-los vivos .
155	NTLH	Gênesis	6	21	Ajunte e leve todo tipo de comida para que você e os animais tenham o que comer .
156	NTLH	Gênesis	6	22	E Noé fez tudo conforme Deus havia mandado . Copyright
157	NTLH	Gênesis	7	7	A fim de escapar do dilúvio , ele entrou na barca junto com os seus filhos , a sua mulher e as suas noras .
158	NTLH	Gênesis	7	2000	Sociedade Bíblica do Brasil . Todos os direitos reservados / All rights reserved .
159	NTLH	Gênesis	7	2	Leve junto com você sete casais de cada espécie de animal puro e um casal de cada espécie de animal impuro .
160	NTLH	Gênesis	7	3	Leve também sete casais de cada espécie de ave para que se conservem as espécies que existem na terra .
161	NTLH	Gênesis	7	4	Pois daqui a sete dias eu vou fazer chover durante quarenta dias e quarenta noites . Assim vou acabar com todos os seres vivos que criei .
162	NTLH	Gênesis	7	5	E Noé fez tudo conforme o que o Senhor Deus havia mandado .
163	NTLH	Gênesis	7	6	Noé tinha seiscentos anos de idade quando as águas do dilúvio cobriram a terra .
164	NTLH	Gênesis	7	8	Os animais puros e os impuros , os que se arrastam pelo chão e as aves
165	NTLH	Gênesis	7	9	entraram com Noé na barca de dois em dois , macho e fêmea , como Deus havia mandado .
166	NTLH	Gênesis	7	10	Sete dias depois , as águas do dilúvio começaram a cobrir a terra .
167	NTLH	Gênesis	7	11	Nesse tempo Noé tinha seiscentos anos . No dia dezessete do segundo mês , se arrebentaram todas as fontes do grande mar , e foram abertas as janelas do céu ,
168	NTLH	Gênesis	7	12	e caiu chuva sobre a terra durante quarenta dias e quarenta noites .
169	NTLH	Gênesis	7	13	Nesse mesmo dia Noé e a sua mulher entraram na barca junto com os seus filhos Sem , Cam e Jafé e as suas mulheres .
170	NTLH	Gênesis	7	14	Com eles entraram animais de todas as espécies : os domésticos e os selvagens , os que se arrastam pelo chão e as aves .
171	NTLH	Gênesis	7	15	Todos os animais entraram com Noé na barca , de dois em dois .
172	NTLH	Gênesis	7	16	Entraram machos e fêmeas de cada espécie , de acordo com o que Deus havia mandado Noé fazer . Aí o Senhor fechou a porta da barca .
173	NTLH	Gênesis	7	17	O dilúvio durou quarenta dias . A água subiu e levantou a barca , e ela começou a boiar .
174	NTLH	Gênesis	7	18	A água foi subindo , e a barca continuou a boiar .
175	NTLH	Gênesis	7	19	A água subiu tanto , que cobriu todas as montanhas mais altas da terra .
176	NTLH	Gênesis	7	20	E depois ainda subiu mais sete metros .
177	NTLH	Gênesis	7	21	Morreram todos os seres vivos que havia na terra , isto é , as aves , os animais domésticos , os animais selvagens , os animais que se arrastam pelo chão e os seres humanos .
178	NTLH	Gênesis	7	22	Morreu tudo o que havia na terra , tudo o que tinha vida e respirava .
179	NTLH	Gênesis	7	23	Somente Noé e os que estavam com ele na barca ficaram vivos . O resto foi destruído , isto é , os seres humanos , os animais domésticos , os animais selvagens e os que se arrastam pelo chão e as aves .
180	NTLH	Gênesis	7	24	Só cento e cinquenta dias depois é que a água começou a baixar . Copyright
181	NTLH	Gênesis	8	8	Depois Noé soltou uma pomba a fim de ver se a terra já estava seca ;
182	NTLH	Gênesis	8	2000	Sociedade Bíblica do Brasil . Todos os direitos reservados / All rights reserved .
183	NTLH	Gênesis	8	2	As fontes do grande mar e as janelas do céu se fecharam . Parou de chover ,
184	NTLH	Gênesis	8	3	e durante cento e cinquenta dias a água foi baixando pouco a pouco .
185	NTLH	Gênesis	8	4	No dia dezessete do sétimo mês , a barca parou na região montanhosa de Ararate .
186	NTLH	Gênesis	8	5	A água continuou a baixar , até que no primeiro dia do décimo mês apareceram os picos das montanhas .
187	NTLH	Gênesis	8	6	No fim de quarenta dias , Noé abriu a janela que havia feito na barca
188	NTLH	Gênesis	8	7	e soltou um corvo , que ficou voando de um lado para outro , esperando que a terra secasse .
189	NTLH	Gênesis	8	9	mas a pomba não achou lugar para pousar porque a terra ainda estava toda coberta de água . Aí Noé estendeu a mão , pegou a pomba e a pôs dentro da barca .
190	NTLH	Gênesis	8	10	Noé esperou mais sete dias e soltou a pomba de novo .
191	NTLH	Gênesis	8	11	Ela voltou à tardinha , trazendo no bico uma folha verde de oliveira . Assim Noé ficou sabendo que a água havia baixado .
192	NTLH	Gênesis	8	12	E ele esperou mais sete dias e de novo soltou a pomba , e dessa vez ela não voltou .
193	NTLH	Gênesis	8	13	Quando Noé tinha seiscentos e um anos , as águas que estavam sobre a terra secaram . No dia primeiro do primeiro mês , Noé tirou a cobertura da barca e viu que a terra estava secando .
194	NTLH	Gênesis	8	14	No dia vinte e sete do segundo mês , a terra estava bem seca .
195	NTLH	Gênesis	8	15	Aí Deus disse a Noé :
196	NTLH	Gênesis	8	16	— Saia da barca junto com a sua mulher , os seus filhos e as suas noras .
197	NTLH	Gênesis	8	17	Faça sair também todos os animais que estão com você , isto é , as aves , os animais domésticos , os animais selvagens e os que se arrastam pelo chão . Que eles se espalhem por toda parte e tenham muitas crias para encherem a terra .
198	NTLH	Gênesis	8	18	Assim Noé e a sua mulher saíram da barca , junto com os seus filhos e as suas noras .
199	NTLH	Gênesis	8	19	Também saíram todos os animais e as aves , em grupos , de acordo com as suas espécies . Noé constrói um altar
200	NTLH	Gênesis	8	20	Noé construiu um altar para oferecer sacrifícios a Deus , o Senhor . Ele pegou aves e animais puros , um de cada espécie , e os queimou como sacrifício no altar .
201	NTLH	Gênesis	8	21	O cheiro dos sacrifícios agradou ao Senhor , e ele pensou assim : “ Nunca mais vou amaldiçoar a terra por causa da raça humana , pois eu sei que desde a sua juventude as pessoas só pensam em coisas más .
202	NTLH	Gênesis	8	22	Também nunca mais destruirei todos os seres vivos , como fiz desta vez . Enquanto o mundo existir , sempre haverá semeadura e colheita , frio e calor , verão e inverno , dia e noite. ” Copyright
203	NTLH	Gênesis	9	9	— Agora vou fazer a minha aliança com vocês , e com os seus descendentes ,
204	NTLH	Gênesis	9	2000	Sociedade Bíblica do Brasil . Todos os direitos reservados / All rights reserved .
205	NTLH	Gênesis	9	2	Todos os animais selvagens , todas as aves , todos os animais que se arrastam pelo chão e todos os peixes terão medo e pavor de vocês . Todos eles serão dominados por vocês .
206	NTLH	Gênesis	9	3	Vocês podem comer os animais e também as verduras ; eu os dou para vocês como alimento .
207	NTLH	Gênesis	9	4	Mas uma coisa que vocês não devem comer é carne com sangue , pois no sangue está a vida .
208	NTLH	Gênesis	9	5	Eu acertarei as contas com cada ser humano e com cada animal que matar alguém .
