	estilo	livro	capitulo	versiculo	texto
61	NVT	Mateus	3	14	João , porém , tentou impedi-lo . “ Eu é que preciso ser batizado pelo senhor ” , disse ele . “ Então por que vem a mim ? ”
62	NVT	Mateus	3	15	Jesus respondeu : “ É necessário que seja assim , pois devemos fazer tudo que Deus requer ” . [ f ] E João concordou em batizá-lo .
63	NVT	Mateus	3	16	Depois do batismo , enquanto Jesus saía da água , o céu se abriu , [ g ] e ele viu o Espírito de Deus descer como uma pomba e pousar sobre ele .
64	NVT	Mateus	3	17	E uma voz do céu disse : “ Este é meu Filho amado , que me dá grande alegria ” . Footnotes - 3.2 Ou é chegado , ou vem em breve . - 3.3a Ou Ele é uma voz que clama : “ Preparem no deserto o caminho para a vinda do Senhor ! ” . - 3.3b Is 40.3 , conforme a Septuaginta . - 3.11a Ou em . - 3.11b Ou no Espírito Santo e em fogo . - 3.15 Ou devemos cumprir toda a justiça . - 3.16 Alguns manuscritos acrescentam diante dele . BÍBLIA SAGRADA , NOVA VERSÃO TRANSFORMADORA copyright ©
65	NVT	Mateus	3	2016	by Mundo Cristão . Used by permission of Associação Religiosa Editora Mundo Cristão , Todos os direitos reservados .
66	NVT	Mateus	4	4	Jesus , porém , respondeu : “ As Escrituras dizem : ‘ Uma pessoa não vive só de pão , mas de toda palavra que vem da boca de Deus ’ ” . [ a ]
67	NVT	Mateus	4	2	Depois de passar quarenta dias e quarenta noites sem comer , teve fome .
68	NVT	Mateus	4	3	O tentador veio e lhe disse : “ Se você é o Filho de Deus , ordene que estas pedras se transformem em pães ” .
69	NVT	Mateus	4	5	Então o diabo o levou à cidade santa , até o ponto mais alto do templo ,
70	NVT	Mateus	4	6	e disse : “ Se você é o Filho de Deus , salte daqui . Pois as Escrituras dizem : ‘ Ele ordenará a seus anjos que o protejam . Eles o sustentarão com as mãos , para que não machuque o pé em alguma pedra ’ ” . [ b ]
71	NVT	Mateus	4	7	Jesus respondeu : “ As Escrituras também dizem : ‘ Não ponha à prova o Senhor , seu Deus ’ ” . [ c ]
72	NVT	Mateus	4	8	Em seguida , o diabo o levou até um monte muito alto e lhe mostrou todos os reinos do mundo e sua glória .
73	NVT	Mateus	4	9	“ Eu lhe darei tudo isto ” , declarou . “ Basta ajoelhar-se e adorar-me. ”
74	NVT	Mateus	4	10	“ Saia daqui , Satanás ! ” , disse Jesus . “ Pois as Escrituras dizem : ‘ Adore o Senhor , seu Deus , e sirva somente a ele ’ . ” [ d ]
75	NVT	Mateus	4	11	Então o diabo foi embora , e anjos vieram e serviram Jesus . O início do ministério de Jesus
76	NVT	Mateus	4	12	Quando Jesus soube que João havia sido preso , voltou à Galileia .
77	NVT	Mateus	4	13	Saindo de Nazaré , mudou-se para Cafarnaum , junto ao mar da Galileia , [ e ] na região de Zebulom e Naftali .
78	NVT	Mateus	4	14	Cumpriu-se , desse modo , o que foi dito por meio do profeta Isaías :
79	NVT	Mateus	4	15	“ Na terra de Zebulom e Naftali , junto ao mar , além do rio Jordão , na Galileia , onde vivem tantos gentios ,
80	NVT	Mateus	4	16	o povo que vivia na escuridão viu uma grande luz , e sobre os que viviam na terra onde a morte lança sua sombra , uma luz brilhou ” . [ f ]
81	NVT	Mateus	4	17	A partir de então , Jesus começou a anunciar sua mensagem : “ Arrependam-se , pois o reino dos céus está próximo ” . [ g ] Os primeiros discípulos
82	NVT	Mateus	4	18	Enquanto andava à beira do mar da Galileia , Jesus viu dois irmãos , Simão , também chamado Pedro , e André . Jogavam redes ao mar , pois viviam da pesca .
83	NVT	Mateus	4	19	Jesus lhes disse : “ Sigam-me , e eu farei de vocês pescadores de gente ” .
84	NVT	Mateus	4	20	No mesmo instante , deixaram suas redes e o seguiram .
85	NVT	Mateus	4	21	Pouco adiante , Jesus viu outros dois irmãos , Tiago e João , consertando redes num barco com o pai , Zebedeu . Jesus os chamou ,
86	NVT	Mateus	4	22	e eles também o seguiram de imediato , deixando para trás o barco e o pai . Multidões seguem Jesus
87	NVT	Mateus	4	23	Jesus viajou por toda a região da Galileia , ensinando nas sinagogas , anunciando as boas-novas do reino e curando as pessoas de todo tipo de doenças .
88	NVT	Mateus	4	24	As notícias a seu respeito se espalharam até a Síria , e logo o povo começou a lhe trazer todos que estavam enfermos . Qualquer que fosse a enfermidade ou dor , quer estivessem possuídos por demônio , quer sofressem de convulsões , quer fossem paralíticos , Jesus os curava .
89	NVT	Mateus	4	25	Grandes multidões o seguiam , gente da Galileia , das Dez Cidades , [ h ] de Jerusalém , de toda a Judeia e da região a leste do rio Jordão . BÍBLIA SAGRADA , NOVA VERSÃO TRANSFORMADORA copyright ©
90	NVT	Mateus	4	2016	by Mundo Cristão . Used by permission of Associação Religiosa Editora Mundo Cristão , Todos os direitos reservados .
91	NVT	Mateus	5	5	Felizes os humildes , pois herdarão a terra .
92	NVT	Mateus	5	2	e ele começou a ensiná-los . As bem-aventuranças
93	NVT	Mateus	5	3	“ Felizes os pobres de espírito , pois o reino dos céus lhes pertence .
94	NVT	Mateus	5	4	Felizes os que choram , pois serão consolados .
95	NVT	Mateus	5	6	Felizes os que têm fome e sede de justiça , pois serão saciados .
96	NVT	Mateus	5	7	Felizes os misericordiosos , pois serão tratados com misericórdia .
97	NVT	Mateus	5	8	Felizes os que têm coração puro , pois verão a Deus .
98	NVT	Mateus	5	9	Felizes os que promovem a paz , pois serão chamados filhos de Deus .
99	NVT	Mateus	5	10	Felizes os perseguidos por causa da justiça , pois o reino dos céus lhes pertence .
100	NVT	Mateus	5	11	“ Felizes são vocês quando , por minha causa , sofrerem zombaria e perseguição , e quando outros , mentindo , disserem todo tipo de maldade a seu respeito .
101	NVT	Mateus	5	12	Alegrem-se e exultem , porque uma grande recompensa os espera no céu . E lembrem-se de que os antigos profetas foram perseguidos da mesma forma. ” Ensino sobre sal e luz
102	NVT	Mateus	5	13	“ Vocês são o sal da terra . Mas , se o sal perder o sabor , para que servirá ? É possível torná-lo salgado outra vez ? Será jogado fora e pisado pelos que passam , pois já não serve para nada .
103	NVT	Mateus	5	14	“ Vocês são a luz do mundo . É impossível esconder uma cidade construída no alto de um monte .
104	NVT	Mateus	5	15	Não faz sentido acender uma lâmpada e depois colocá-la sob um cesto . Pelo contrário , ela é colocada num pedestal , de onde ilumina todos que estão na casa .
105	NVT	Mateus	5	16	Da mesma forma , suas boas obras devem brilhar , para que todos as vejam e louvem seu Pai , que está no céu. ” Ensino sobre a Lei
106	NVT	Mateus	5	17	“ Não pensem que eu vim abolir a lei de Moisés ou os escritos dos profetas ; vim cumpri-los .
107	NVT	Mateus	5	18	Eu lhes digo a verdade : enquanto o céu e a terra existirem , nem a menor letra ou o menor traço da lei desaparecerá até que todas as coisas se cumpram .
108	NVT	Mateus	5	19	Portanto , quem desobedecer até ao menor mandamento , e ensinar outros a fazer o mesmo , será considerado o menor no reino dos céus . Mas aquele que obedecer à lei de Deus e ensiná-la será considerado grande no reino dos céus .
109	NVT	Mateus	5	20	“ Eu os advirto : a menos que sua justiça supere muito a justiça dos mestres da lei e dos fariseus , vocês jamais entrarão no reino dos céus. ” Ensino sobre a ira
110	NVT	Mateus	5	21	“ Vocês ouviram o que foi dito a seus antepassados : ‘ Não mate . Se cometer homicídio , estará sujeito a julgamento ’ . [ a ]
111	NVT	Mateus	5	22	Eu , porém , lhes digo que basta irar-se contra alguém [ b ] para estar sujeito a julgamento . Quem xingar alguém de estúpido , [ c ] corre o risco de ser levado ao tribunal . Quem chamar alguém de louco , corre o risco de ir para o inferno de fogo . [ d ]
112	NVT	Mateus	5	23	“ Portanto , se você estiver apresentando uma oferta no altar do templo e se lembrar de que alguém tem algo contra você ,
113	NVT	Mateus	5	24	deixe sua oferta ali no altar . Vá , reconcilie-se com a pessoa e então volte e apresente sua oferta .
114	NVT	Mateus	5	25	“ Quando você e seu adversário estiverem a caminho do tribunal , acertem logo suas diferenças . Do contrário , pode ser que o acusador o entregue ao juiz , e o juiz , a um oficial , e você seja lançado na prisão .
115	NVT	Mateus	5	26	Eu lhe digo a verdade : você não será solto enquanto não tiver pago até o último centavo. ” [ e ] Ensino sobre o adultério
116	NVT	Mateus	5	27	“ Vocês ouviram o que foi dito : ‘ Não cometa adultério ’ . [ f ]
117	NVT	Mateus	5	28	Eu , porém , lhes digo que quem olhar para uma mulher com cobiça já cometeu adultério com ela em seu coração .
118	NVT	Mateus	5	29	Se o olho direito o leva a pecar , arranque-o e jogue-o fora . É melhor perder uma parte do corpo que ser todo ele lançado no inferno . [ g ]
119	NVT	Mateus	5	30	E , se a mão direita o leva a pecar , corte-a e jogue-a fora . É melhor perder uma parte do corpo que ser todo ele lançado no inferno. ” Ensino sobre o divórcio
120	NVT	Mateus	5	31	“ Também foi dito : ‘ Quem se divorciar da esposa deverá conceder-lhe um certificado de divórcio ’ . [ h ]
121	NVT	Mateus	5	32	Eu , porém , lhes digo que quem se divorcia da esposa , exceto por imoralidade , a faz cometer adultério . E quem se casa com uma mulher divorciada também comete adultério. ” Ensino sobre juramentos e votos
122	NVT	Mateus	5	33	“ Vocês também ouviram o que foi dito a seus antepassados : ‘ Não quebre seus juramentos ; cumpra os juramentos que fizer ao Senhor ’ . [ i ]
123	NVT	Mateus	5	34	Eu , porém , lhes digo que não façam juramento algum . Não digam : ‘ Juro pelo céu ’ , pois o céu é o trono de Deus .
124	NVT	Mateus	5	35	Também não digam : ‘ Juro pela terra ’ , pois a terra é onde ele descansa os pés . E não digam : ‘ Juro por Jerusalém ’ , pois Jerusalém é a cidade do grande Rei .
125	NVT	Mateus	5	36	Nem sequer digam : ‘ Juro pela minha cabeça ’ , pois vocês não podem tornar branco ou preto um fio de cabelo sequer .
126	NVT	Mateus	5	37	Quando disserem ‘ sim ’ , seja de fato sim . Quando disserem ‘ não ’ , seja de fato não . Qualquer coisa além disso vem do maligno. ” Ensino sobre a vingança
127	NVT	Mateus	5	38	“ Vocês ouviram o que foi dito : ‘ Olho por olho , dente por dente ’ . [ j ]
128	NVT	Mateus	5	39	Eu , porém , lhes digo que não se oponham ao perverso . Se alguém lhe der um tapa na face direita , ofereça também a outra .
129	NVT	Mateus	5	40	Se você for processado no tribunal e lhe tomarem a roupa do corpo , deixe que levem também a capa .
130	NVT	Mateus	5	41	Se alguém o forçar a caminhar uma milha com ele , caminhe duas .
131	NVT	Mateus	5	42	Dê a quem pedir e não volte as costas a quem quiser tomar emprestado de você. ” Ensino sobre o amor pelos inimigos
132	NVT	Mateus	5	43	“ Vocês ouviram o que foi dito : ‘ Ame o seu próximo ’ [ k ] e odeie o seu inimigo .
133	NVT	Mateus	5	44	Eu , porém , lhes digo : amem os seus inimigos [ l ] e orem por quem os persegue .
134	NVT	Mateus	5	45	Desse modo , vocês agirão como verdadeiros filhos de seu Pai , que está no céu . Pois ele dá a luz do sol tanto a maus como a bons e faz chover tanto sobre justos como injustos .
135	NVT	Mateus	5	46	Se amarem apenas aqueles que os amam , que recompensa receberão ? Até os cobradores de impostos fazem o mesmo .
136	NVT	Mateus	5	47	Se cumprimentarem apenas seus amigos , [ m ] que estarão fazendo de mais ? Até os gentios fazem isso .
137	NVT	Mateus	5	48	Portanto , sejam perfeitos , como perfeito é seu Pai celestial. ” Footnotes - 5.21 Êx 20.13 ; Dt 5.17 . - 5.22a Alguns manuscritos acrescentam sem causa . - 5.22b O grego usa um termo aramaico que expressa desprezo : Quem disser a seu irmão “ Raca ” . - 5.22c Em grego , Geena de fogo . - 5.26 Em grego , os últimos quadrantes . - 5.27 Êx 20.14 ; Dt 5.18 . - 5.29 Em grego , Geena ; também em 5.30 . - 5.31 Dt 24.1 . - 5.33 Nm 30.2 . - 5.38 Êx 21.24 ; Lv 24.20 ; Dt 19.21 . - 5.43 Lv 19.18 . - 5.44 Alguns manuscritos acrescentam abençoem quem os amaldiçoa , façam o bem a quem os odeia . Comparar com Lc 6.27-28 . - 5.47 Em grego , seus irmãos . BÍBLIA SAGRADA , NOVA VERSÃO TRANSFORMADORA copyright ©
138	NVT	Mateus	5	2016	by Mundo Cristão . Used by permission of Associação Religiosa Editora Mundo Cristão , Todos os direitos reservados .
139	NVT	Mateus	6	6	Mas , quando orarem , cada um vá para seu quarto , feche a porta e ore a seu Pai , em segredo . Então seu Pai , que observa em segredo , os recompensará .
140	NVT	Mateus	6	2	Quando ajudarem alguém necessitado , não façam como os hipócritas que tocam trombetas nas sinagogas e nas ruas para serem elogiados pelos outros . Eu lhes digo a verdade : eles não receberão outra recompensa além dessa .
141	NVT	Mateus	6	3	Mas , quando ajudarem alguém necessitado , não deixem que a mão esquerda saiba o que a direita está fazendo .
142	NVT	Mateus	6	4	Deem sua ajuda em segredo , e seu Pai , que observa em segredo , os recompensará. ” Ensino sobre oração
143	NVT	Mateus	6	5	“ Quando vocês orarem , não sejam como os hipócritas , que gostam de orar em público nas sinagogas e nas esquinas , onde todos possam vê-los . Eu lhes digo a verdade : eles não receberão outra recompensa além dessa .
144	NVT	Mateus	6	7	“ Ao orar , não repitam frases vazias sem parar , como fazem os gentios . Eles acham que , se repetirem as palavras várias vezes , suas orações serão respondidas .
145	NVT	Mateus	6	8	Não sejam como eles , pois seu Pai sabe exatamente do que vocês precisam antes mesmo de pedirem .
146	NVT	Mateus	6	9	“ Portanto , orem da seguinte forma : Pai nosso que estás no céu , santificado seja o teu nome .
147	NVT	Mateus	6	10	Venha o teu reino . Seja feita a tua vontade , assim na terra como no céu .
148	NVT	Mateus	6	11	Dá-nos hoje o pão para este dia , [ a ]
149	NVT	Mateus	6	12	e perdoa nossas dívidas , assim como perdoamos os nossos devedores .
150	NVT	Mateus	6	13	E não nos deixes cair em tentação , [ b ] mas livra-nos do mal . [ c ] Pois teu é o reino , o poder e a glória para sempre . Amém . [ d ]
151	NVT	Mateus	6	14	“ Seu Pai celestial os perdoará se perdoarem aqueles que pecam contra vocês .
152	NVT	Mateus	6	15	Mas , se vocês se recusarem a perdoar os outros , seu Pai não perdoará seus pecados. ” Ensino sobre jejum
153	NVT	Mateus	6	16	“ Quando jejuarem , não façam como os hipócritas , que se esforçam para parecer tristes e desarrumados a fim de que as pessoas percebam que estão jejuando . Eu lhes digo a verdade : eles não receberão outra recompensa além dessa .
154	NVT	Mateus	6	17	Mas , quando jejuarem , penteiem o cabelo [ e ] e lavem o rosto .
155	NVT	Mateus	6	18	Desse modo , ninguém notará que estão jejuando , exceto seu Pai , que sabe o que vocês fazem em segredo . E seu Pai , que observa em segredo , os recompensará. ” Ensino sobre dinheiro e bens
156	NVT	Mateus	6	19	“ Não ajuntem tesouros aqui na terra , onde as traças e a ferrugem os destroem , e onde ladrões arrombam casas e os furtam .
157	NVT	Mateus	6	20	Ajuntem seus tesouros no céu , onde traças e ferrugem não destroem , e onde ladrões não arrombam nem furtam .
158	NVT	Mateus	6	21	Onde seu tesouro estiver , ali também estará seu coração .
159	NVT	Mateus	6	22	“ Seus olhos são como uma lâmpada que ilumina todo o corpo . Quando os olhos são bons , todo o corpo se enche de luz .
160	NVT	Mateus	6	23	Mas , quando os olhos são maus , o corpo se enche de escuridão . E , se a luz que há em vocês é , na verdade , escuridão , como é profunda essa escuridão !
161	NVT	Mateus	6	24	“ Ninguém pode servir a dois senhores , pois odiará um e amará o outro ; será dedicado a um e desprezará o outro . Vocês não podem servir a Deus e ao dinheiro. ” [ f ] Ensino sobre a preocupação
162	NVT	Mateus	6	25	“ Por isso eu lhes digo que não se preocupem com a vida diária , se terão o suficiente para comer , beber ou vestir . A vida não é mais que comida , e o corpo não é mais que roupa ?
163	NVT	Mateus	6	26	Observem os pássaros . Eles não plantam nem colhem , nem guardam alimento em celeiros , pois seu Pai celestial os alimenta . Acaso vocês não são muito mais valiosos que os pássaros ?
164	NVT	Mateus	6	27	Qual de vocês , por mais preocupado que esteja , pode acrescentar ao menos uma hora à sua vida ? [ g ]
165	NVT	Mateus	6	28	“ E por que se preocupar com a roupa ? Observem como crescem os lírios do campo . Não trabalham nem fazem roupas
166	NVT	Mateus	6	29	e , no entanto , nem Salomão em toda a sua glória se vestiu como eles .
167	NVT	Mateus	6	30	E , se Deus veste com tamanha beleza as flores silvestres que hoje estão aqui e amanhã são lançadas ao fogo , não será muito mais generoso com vocês , gente de pequena fé ?
168	NVT	Mateus	6	31	“ Portanto , não se preocupem , dizendo : ‘ O que vamos comer ? O que vamos beber ? O que vamos vestir ? ’ .
169	NVT	Mateus	6	32	Essas coisas ocupam o pensamento dos pagãos , mas seu Pai celestial já sabe do que vocês precisam .
170	NVT	Mateus	6	33	Busquem , em primeiro lugar , o reino de Deus e a sua justiça , e todas essas coisas lhes serão dadas .
171	NVT	Mateus	6	34	“ Portanto , não se preocupem com o amanhã , pois o amanhã trará suas próprias inquietações . Bastam para hoje os problemas deste dia. ” Footnotes - 6.11 Ou Dá-nos hoje o alimento de que precisamos , ou Dá-nos hoje o alimento para amanhã . - 6.13a Ou E guarda-nos de sermos provados . - 6.13b Ou do maligno . - 6.13c Alguns manuscritos não trazem Pois teu é o reino , o poder e a glória para sempre . Amém . - 6.17 Em grego , unjam a cabeça . - 6.24 Em grego , a Deus e a Mamom . - 6.27 Ou ao menos um côvado à sua altura ? BÍBLIA SAGRADA , NOVA VERSÃO TRANSFORMADORA copyright ©
172	NVT	Mateus	6	2016	by Mundo Cristão . Used by permission of Associação Religiosa Editora Mundo Cristão , Todos os direitos reservados .
173	NVT	Mateus	7	7	“ Peçam , e receberão . Procurem , e encontrarão . Batam , e a porta lhes será aberta .
174	NVT	Mateus	7	2	pois vocês serão julgados pelo modo como julgam os outros . O padrão de medida que adotarem será usado para medi-los .
175	NVT	Mateus	7	3	“ Por que você se preocupa com o cisco no olho de seu amigo [ a ] enquanto há um tronco em seu próprio olho ?
176	NVT	Mateus	7	4	Como pode dizer a seu amigo : ‘ Deixe-me ajudá-lo a tirar o cisco de seu olho ’ , se não consegue ver o tronco em seu próprio olho ?
177	NVT	Mateus	7	5	Hipócrita ! Primeiro , livre-se do tronco em seu olho ; então você verá o suficiente para tirar o cisco do olho de seu amigo .
178	NVT	Mateus	7	6	“ Não deem o que é santo aos cães , nem joguem pérolas aos porcos ; pois os porcos pisotearão as pérolas , e os cães se voltarão contra vocês e os atacarão. ” Oração eficaz
