	estilo	livro	capitulo	versiculo	texto
25	NVT	Gênesis	1	26	Então Deus disse : “ Façamos o ser humano [ b ] à nossa imagem ; ele será semelhante a nós . Dominará sobre os peixes do mar , sobre as aves do céu , sobre os animais domésticos , sobre todos os animais selvagens da terra [ c ] e sobre os animais que rastejam pelo chão ” .
26	NVT	Gênesis	1	27	Assim , Deus criou os seres humanos [ d ] à sua própria imagem , à imagem de Deus os criou ; homem e mulher [ e ] os criou .
27	NVT	Gênesis	1	28	Então Deus os abençoou e disse : “ Sejam férteis e multipliquem-se . Encham e governem a terra . Dominem sobre os peixes do mar , sobre as aves do céu e sobre todos os animais que rastejam pelo chão ” .
28	NVT	Gênesis	1	29	Então Deus disse : “ Vejam ! Eu lhes dou todas as plantas com sementes em toda a terra e todas as árvores frutíferas , para que lhes sirvam de alimento .
29	NVT	Gênesis	1	30	E dou todas as plantas verdes como alimento a todos os seres vivos : aos animais selvagens , às aves do céu e aos animais que rastejam pelo chão ” . E assim aconteceu .
30	NVT	Gênesis	1	31	Então Deus olhou para tudo que havia feito e viu que era muito bom . A noite passou e veio a manhã , encerrando o sexto dia . Footnotes BÍBLIA SAGRADA , NOVA VERSÃO TRANSFORMADORA copyright ©
31	NVT	Gênesis	1	2016	by Mundo Cristão . Used by permission of Associação Religiosa Editora Mundo Cristão , Todos os direitos reservados .
32	NVT	Gênesis	2	2	No sétimo dia , Deus havia terminado sua obra de criação e descansou de [ a ] todo o seu trabalho .
33	NVT	Gênesis	2	3	Deus abençoou o sétimo dia e o declarou santo , pois foi o dia em que ele descansou de toda a sua obra de criação .
34	NVT	Gênesis	2	4	Esse é o relato da criação dos céus e da terra . O homem e a mulher no jardim Quando o Senhor Deus criou a terra e os céus ,
35	NVT	Gênesis	2	5	nenhuma planta silvestre nem grãos haviam brotado na terra , pois o Senhor Deus ainda não tinha mandado chuva para regar a terra , e não havia quem a cultivasse .
36	NVT	Gênesis	2	6	Mas do solo brotava água , [ b ] que regava toda a terra .
37	NVT	Gênesis	2	7	Então o Senhor Deus formou o homem do pó da terra . Soprou o fôlego da vida em suas narinas , e o homem se tornou ser vivo .
38	NVT	Gênesis	2	8	O Senhor Deus plantou um jardim no Éden , para os lados do leste , e ali colocou o homem que havia criado .
39	NVT	Gênesis	2	9	O Senhor Deus fez brotar do solo árvores de todas as espécies , árvores lindas que produziam frutos deliciosos . No meio do jardim , colocou a árvore da vida e a árvore do conhecimento do bem e do mal .
40	NVT	Gênesis	2	10	Da terra do Éden nascia um rio que regava o jardim e depois se dividia em quatro braços .
41	NVT	Gênesis	2	11	O primeiro braço , chamado Pisom , rodeava toda a terra de Havilá , onde existe ouro .
42	NVT	Gênesis	2	12	O ouro dessa terra é de grande pureza ; lá também há resina aromática e pedra de ônix .
43	NVT	Gênesis	2	13	O segundo braço , chamado Giom , rodeava toda a terra de Cuxe .
44	NVT	Gênesis	2	14	O terceiro braço , chamado Tigre , corria para o leste da terra da Assíria . O quarto braço era chamado de Eufrates .
45	NVT	Gênesis	2	15	O Senhor Deus colocou o homem no jardim do Éden para cultivá-lo e tomar conta dele ,
46	NVT	Gênesis	2	16	mas o Senhor Deus lhe ordenou : “ Coma à vontade dos frutos de todas as árvores do jardim ,
47	NVT	Gênesis	2	17	exceto da árvore do conhecimento do bem e do mal . Se você comer desse fruto , com certeza morrerá ” .
48	NVT	Gênesis	2	18	O Senhor Deus disse : “ Não é bom que o homem esteja sozinho . Farei alguém que o ajude e o complete ” .
49	NVT	Gênesis	2	19	O Senhor Deus formou da terra todos os animais selvagens e todas as aves do céu . Trouxe-os ao homem [ c ] para ver como os chamaria , e o homem escolheu um nome para cada um deles .
50	NVT	Gênesis	2	20	Deu nome a todos os animais domésticos , a todas as aves do céu e a todos os animais selvagens . O homem , porém , continuava sem alguém que o ajudasse e o completasse .
51	NVT	Gênesis	2	21	Então o Senhor Deus o fez cair num sono profundo . Enquanto o homem dormia , tirou dele uma das costelas [ d ] e fechou o espaço que ela ocupava .
52	NVT	Gênesis	2	22	Dessa costela o Senhor Deus fez uma mulher e a trouxe ao homem .
53	NVT	Gênesis	2	23	“ Finalmente ! ” , exclamou o homem . “ Esta é osso dos meus ossos , e carne da minha carne ! Será chamada ‘ mulher ’ , porque foi tirada do ‘ homem ’ ” . [ e ]
54	NVT	Gênesis	2	24	Por isso o homem deixa pai e mãe e se une à sua mulher , e os dois se tornam um só .
55	NVT	Gênesis	2	25	O homem e a mulher estavam nus , mas não sentiam vergonha . BÍBLIA SAGRADA , NOVA VERSÃO TRANSFORMADORA copyright ©
56	NVT	Gênesis	2	2016	by Mundo Cristão . Used by permission of Associação Religiosa Editora Mundo Cristão , Todos os direitos reservados .
57	NVT	Gênesis	3	3	“ É só do fruto da árvore que está no meio do jardim que não podemos comer . Deus disse : ‘ Não comam e nem sequer toquem no fruto daquela árvore ; se o fizerem , morrerão ’ . ”
58	NVT	Gênesis	3	2	“ Podemos comer do fruto das árvores do jardim ” , respondeu a mulher .
59	NVT	Gênesis	3	4	“ É claro que vocês não morrerão ! ” , a serpente respondeu à mulher .
60	NVT	Gênesis	3	5	“ Deus sabe que , no momento em que comerem do fruto , seus olhos se abrirão e , como Deus , conhecerão o bem e o mal. ”
61	NVT	Gênesis	3	6	A mulher viu que a árvore era linda e que seu fruto parecia delicioso , e desejou a sabedoria que ele lhe daria . Assim , tomou do fruto e o comeu . Depois , deu ao marido , que estava com ela , e ele também comeu .
62	NVT	Gênesis	3	7	Naquele momento , seus olhos se abriram , e eles perceberam que estavam nus . Por isso , costuraram folhas de figueira umas às outras para se cobrirem .
63	NVT	Gênesis	3	8	Quando soprava a brisa do entardecer , o homem [ a ] e sua mulher ouviram o Senhor Deus caminhando pelo jardim e se esconderam dele entre as árvores .
64	NVT	Gênesis	3	9	Então o Senhor Deus chamou o homem e perguntou : “ Onde você está ? ” .
65	NVT	Gênesis	3	10	Ele respondeu : “ Ouvi que estavas andando pelo jardim e me escondi . Tive medo , pois eu estava nu ” .
66	NVT	Gênesis	3	11	“ Quem lhe disse que você estava nu ? ” , perguntou Deus . “ Você comeu do fruto da árvore que eu lhe ordenei que não comesse ? ”
67	NVT	Gênesis	3	12	O homem respondeu : “ Foi a mulher que me deste ! Ela me ofereceu do fruto , e eu comi ” .
68	NVT	Gênesis	3	13	Então o Senhor Deus perguntou à mulher : “ O que foi que você fez ? ” . “ A serpente me enganou ” , respondeu a mulher . “ Foi por isso que comi do fruto. ”
69	NVT	Gênesis	3	14	Então o Senhor Deus disse à serpente : “ Uma vez que fez isso , maldita é você entre todos os animais , domésticos e selvagens . Você se arrastará sobre o próprio ventre , rastejará no pó enquanto viver .
70	NVT	Gênesis	3	15	Farei que haja inimizade entre você e a mulher , e entre a sua descendência e o descendente dela . Ele lhe ferirá [ b ] a cabeça , e você lhe ferirá o calcanhar ” .
71	NVT	Gênesis	3	16	À mulher ele disse : “ Farei mais intensas as dores de sua gravidez , e com dor você dará à luz . Seu desejo será para seu marido , e ele a dominará ” . [ c ]
72	NVT	Gênesis	3	17	E ao homem ele disse : “ Uma vez que você deu ouvidos à sua mulher e comeu da árvore cujo fruto ordenei que não comesse , maldita é a terra por sua causa ; por toda a vida , terá muito trabalho para tirar da terra seu sustento .
73	NVT	Gênesis	3	18	Ela produzirá espinhos e ervas daninhas , mas você comerá de seus frutos e grãos .
74	NVT	Gênesis	3	19	Com o suor do rosto você obterá alimento , até que volte à terra da qual foi formado . Pois você foi feito do pó , e ao pó voltará ” . Paraíso perdido
75	NVT	Gênesis	3	20	O homem , Adão , deu à sua mulher o nome de Eva , [ d ] pois ela seria a mãe de toda a humanidade .
76	NVT	Gênesis	3	21	E o Senhor Deus fez roupas de peles de animais para Adão e sua mulher .
77	NVT	Gênesis	3	22	Então o Senhor Deus disse : “ Vejam , agora os seres humanos [ e ] se tornaram semelhantes a nós , pois conhecem o bem e o mal . Se eles tomarem do fruto da árvore da vida e dele comerem , viverão para sempre ” .
78	NVT	Gênesis	3	23	Para impedir que isso acontecesse , o Senhor Deus os expulsou do jardim do Éden , e Adão passou a cultivar a terra da qual tinha sido formado .
79	NVT	Gênesis	3	24	Depois de expulsá-los , colocou querubins a leste do jardim do Éden e uma espada flamejante que se movia de um lado para o outro , a fim de guardar o caminho até a árvore da vida . BÍBLIA SAGRADA , NOVA VERSÃO TRANSFORMADORA copyright ©
80	NVT	Gênesis	3	2016	by Mundo Cristão . Used by permission of Associação Religiosa Editora Mundo Cristão , Todos os direitos reservados .
81	NVT	Gênesis	4	4	Abel , por sua vez , ofertou as melhores porções dos cordeiros dentre as primeiras crias de seu rebanho . O Senhor aceitou Abel e sua oferta ,
82	NVT	Gênesis	4	2	Tempos depois , deu à luz o irmão de Caim e o chamou de Abel . Quando os meninos cresceram , Abel se tornou pastor de ovelhas , e Caim cultivava o solo .
83	NVT	Gênesis	4	3	No tempo da colheita , Caim apresentou parte de sua produção como oferta ao Senhor .
84	NVT	Gênesis	4	5	mas não aceitou Caim e sua oferta . Caim se enfureceu e ficou transtornado .
85	NVT	Gênesis	4	6	“ Por que você está tão furioso ? ” , o Senhor perguntou a Caim . “ Por que está tão transtornado ?
86	NVT	Gênesis	4	7	Se você fizer o que é certo , será aceito . Mas , se não o fizer , tome cuidado ! O pecado está à porta , à sua espera , e deseja controlá-lo , mas é você quem deve dominá-lo. ”
87	NVT	Gênesis	4	8	Caim sugeriu a seu irmão : “ Vamos ao campo ” . [ c ] E , enquanto estavam lá , Caim atacou seu irmão Abel e o matou .
88	NVT	Gênesis	4	9	Então o Senhor perguntou a Caim : “ Onde está seu irmão ? Onde está Abel ? ” . “ Não sei ” , respondeu Caim . “ Por acaso sou responsável por meu irmão ? ”
89	NVT	Gênesis	4	10	Então Deus disse : “ O que você fez ? Ouça ! O sangue de seu irmão clama a mim da terra !
90	NVT	Gênesis	4	11	O próprio solo , que bebeu o sangue de seu irmão , sangue que você derramou , amaldiçoa você .
91	NVT	Gênesis	4	12	O solo não lhe dará boas colheitas , por mais que você se esforce ! E , de agora em diante , você não terá um lar e andará sem rumo pela terra ” .
92	NVT	Gênesis	4	13	Caim disse ao Senhor : “ Meu castigo [ d ] é pesado demais . Não posso aguentá-lo !
93	NVT	Gênesis	4	14	Tu me expulsaste da terra e de tua presença e me transformaste num andarilho sem lar . Qualquer um que me encontrar me matará ! ” .
94	NVT	Gênesis	4	15	O Senhor respondeu : “ Eu castigarei sete vezes mais quem matar você ” . Então o Senhor pôs em Caim um sinal para alertar qualquer um que tentasse matá-lo .
95	NVT	Gênesis	4	16	Caim saiu da presença do Senhor e se estabeleceu na terra de Node , [ e ] a leste do Éden . Os descendentes de Caim
96	NVT	Gênesis	4	17	Caim teve relações com sua mulher , que engravidou e deu à luz Enoque . Então Caim fundou uma cidade , à qual deu o nome de Enoque , como seu filho .
97	NVT	Gênesis	4	18	Enoque teve um filho chamado Irade . Irade gerou [ f ] Meujael ; Meujael gerou Metusael ; Metusael gerou Lameque .
98	NVT	Gênesis	4	19	Lameque se casou com duas mulheres . A primeira se chamava Ada , e a segunda , Zilá .
99	NVT	Gênesis	4	20	Ada deu à luz Jabal ; ele foi o precursor dos que criam rebanhos e moram em tendas .
100	NVT	Gênesis	4	21	Seu irmão se chamava Jubal , o precursor dos que tocam harpa e flauta .
101	NVT	Gênesis	4	22	Zilá , a outra mulher de Lameque , deu à luz um filho chamado Tubalcaim , que se tornou mestre em criar ferramentas de bronze e ferro . Tubalcaim teve uma irmã chamada Naamá .
102	NVT	Gênesis	4	23	Certo dia , Lameque disse a suas mulheres : “ Ada e Zilá , ouçam minha voz ; escutem o que vou dizer , mulheres de Lameque . Matei um homem que me atacou , um rapaz que me feriu .
103	NVT	Gênesis	4	24	Se aquele que matar Caim será castigado sete vezes , quem me matar será castigado setenta e sete vezes ! ” . O nascimento de Sete
104	NVT	Gênesis	4	25	Adão teve relações com sua mulher novamente , e ela deu à luz outro filho . Chamou-o de Sete , [ g ] pois disse : “ Deus me concedeu outro filho no lugar de Abel , a quem Caim matou ” .
105	NVT	Gênesis	4	26	Quando Sete chegou à idade adulta , teve um filho e o chamou de Enos . Nessa época , as pessoas começaram a invocar o nome do Senhor . Footnotes - 4.1a Ou o homem ; também em 4.25 . - 4.1b Ou adquiri ; o som do nome Caim é semelhante a um termo hebraico que pode significar “ produzir ” ou “ adquirir ” - 4.8 Conforme o Pentateuco Samaritano , a Septuaginta , a versão siríaca e a Vulgata ; o Texto Massorético não traz “ Vamos ao campo ” . - 4.13 Ou Meu pecado . - 4.16 Node significa “ andança sem rumo ” . - 4.18 Ou foi o antepassado de ; também no restante do versículo . - 4.25 É provável que Sete queira dizer “ concedido ” ; o nome também pode significar “ designado ” . BÍBLIA SAGRADA , NOVA VERSÃO TRANSFORMADORA copyright ©
106	NVT	Gênesis	4	2016	by Mundo Cristão . Used by permission of Associação Religiosa Editora Mundo Cristão , Todos os direitos reservados .
107	NVT	Gênesis	5	5	Adão viveu
108	NVT	Gênesis	5	2	Criou-os homem e mulher ; [ b ] quando foram criados , Deus os abençoou e os chamou de “ humanidade ” .
109	NVT	Gênesis	5	3	Aos
110	NVT	Gênesis	5	130	anos , Adão teve um filho chamado Sete , que era semelhante a ele , à sua imagem .
111	NVT	Gênesis	5	4	Depois do nascimento de Sete , Adão viveu mais
112	NVT	Gênesis	5	800	anos e teve outros filhos e filhas .
113	NVT	Gênesis	5	930	anos e morreu .
114	NVT	Gênesis	5	6	Aos
115	NVT	Gênesis	5	105	anos , Sete gerou [ c ] Enos .
116	NVT	Gênesis	5	7	Depois do nascimento de [ d ] Enos , Sete viveu mais
117	NVT	Gênesis	5	807	anos e teve outros filhos e filhas .
118	NVT	Gênesis	5	8	Sete viveu
119	NVT	Gênesis	5	912	anos e morreu .
120	NVT	Gênesis	5	9	Aos
121	NVT	Gênesis	5	90	anos , Enos gerou Cainã .
122	NVT	Gênesis	5	10	Depois do nascimento de Cainã , Enos viveu mais
123	NVT	Gênesis	5	815	anos e teve outros filhos e filhas .
124	NVT	Gênesis	5	11	Enos viveu
125	NVT	Gênesis	5	905	anos e morreu .
126	NVT	Gênesis	5	12	Aos
127	NVT	Gênesis	5	70	anos , Cainã gerou Maalaleel .
128	NVT	Gênesis	5	13	Depois do nascimento de Maalaleel , Cainã viveu mais
129	NVT	Gênesis	5	840	anos e teve outros filhos e filhas .
130	NVT	Gênesis	5	14	Cainã viveu
131	NVT	Gênesis	5	910	anos e morreu .
132	NVT	Gênesis	5	15	Aos
133	NVT	Gênesis	5	65	anos , Enoque gerou Matusalém .
134	NVT	Gênesis	5	16	Depois do nascimento de Jarede , Maalaleel viveu mais
135	NVT	Gênesis	5	830	anos e teve outros filhos e filhas .
136	NVT	Gênesis	5	17	Maalaleel viveu
137	NVT	Gênesis	5	895	anos e morreu .
138	NVT	Gênesis	5	18	Aos
139	NVT	Gênesis	5	162	anos , Jarede gerou Enoque .
140	NVT	Gênesis	5	19	Depois do nascimento de Enoque , Jarede viveu mais
141	NVT	Gênesis	5	20	Jarede viveu
142	NVT	Gênesis	5	962	anos e morreu .
143	NVT	Gênesis	5	21	Aos
144	NVT	Gênesis	5	22	Depois do nascimento de Matusalém , Enoque viveu em comunhão com Deus por mais
145	NVT	Gênesis	5	300	anos e teve outros filhos e filhas .
146	NVT	Gênesis	5	23	Enoque viveu
147	NVT	Gênesis	5	365	anos ,
148	NVT	Gênesis	5	24	andando em comunhão com Deus até que , um dia , desapareceu , porque Deus o levou para junto de si .
149	NVT	Gênesis	5	25	Aos
150	NVT	Gênesis	5	187	anos , Matusalém gerou Lameque .
151	NVT	Gênesis	5	26	Depois do nascimento de Lameque , Matusalém viveu mais
152	NVT	Gênesis	5	782	anos e teve outros filhos e filhas .
153	NVT	Gênesis	5	27	Matusalém viveu
154	NVT	Gênesis	5	969	anos e morreu .
155	NVT	Gênesis	5	28	Aos
156	NVT	Gênesis	5	182	anos , Lameque gerou um filho .
157	NVT	Gênesis	5	29	Chamou-o de Noé , [ e ] pois disse : “ Que ele nos traga alívio de nossas tarefas e do trabalho doloroso de cultivar esta terra que o Senhor amaldiçoou ” .
158	NVT	Gênesis	5	30	Depois do nascimento de Noé , Lameque viveu mais
159	NVT	Gênesis	5	595	anos e teve outros filhos e filhas .
160	NVT	Gênesis	5	31	Lameque viveu
161	NVT	Gênesis	5	777	anos e morreu .
162	NVT	Gênesis	5	32	Depois que completou
163	NVT	Gênesis	5	500	anos , Noé gerou três filhos : Sem , Cam e Jafé . Footnotes - 5.1 Ou o homem ; o hebraico traz adam ; também em 5.2 . - 5.2 Em hebraico , macho e fêmea . - 5.6 Ou foi o antepassado de ; também em 5.9,12,15,18,21,25 . - 5.7 Ou do nascimento desse antepassado de ; também em 5.10,13,16,19,22,26 . - 5.29 O som do nome Noé é semelhante ao de um termo hebraico que significa “ alívio ” ou “ descanso ” . BÍBLIA SAGRADA , NOVA VERSÃO TRANSFORMADORA copyright ©
164	NVT	Gênesis	5	2016	by Mundo Cristão . Used by permission of Associação Religiosa Editora Mundo Cristão , Todos os direitos reservados .
165	NVT	Gênesis	6	6	E o Senhor se arrependeu de tê-los criado e colocado na terra . Isso lhe causou imensa tristeza .
166	NVT	Gênesis	6	2	Os filhos de Deus perceberam que as filhas dos homens eram belas , tomaram para si as que os agradaram e se casaram com elas .
167	NVT	Gênesis	6	3	Então o Senhor disse : “ Meu Espírito não tolerará [ a ] os humanos por muito tempo , pois são apenas carne mortal . Seus dias serão limitados a
168	NVT	Gênesis	6	120	anos ” .
169	NVT	Gênesis	6	4	Naqueles dias , e por algum tempo depois , havia na terra gigantes , [ b ] pois quando os filhos de Deus tiveram relações com as filhas dos homens , elas deram à luz filhos que se tornaram os guerreiros famosos da antiguidade .
170	NVT	Gênesis	6	5	O Senhor observou quanto havia aumentado a perversidade dos seres humanos na terra e viu que todos os seus pensamentos e seus propósitos eram sempre inteiramente maus .
171	NVT	Gênesis	6	7	O Senhor disse : “ Eliminarei da face da terra esta raça humana que criei . Sim , e também destruirei todos os seres vivos : as pessoas , os grandes animais , os animais que rastejam pelo chão e até as aves do céu . Arrependo-me de tê-los criado ” .
172	NVT	Gênesis	6	8	Noé , porém , encontrou favor diante do Senhor . A história de Noé
173	NVT	Gênesis	6	9	Este é o relato de Noé e sua família . Noé era um homem justo , a única pessoa íntegra naquele tempo , e andava em comunhão com Deus .
174	NVT	Gênesis	6	10	Noé gerou três filhos : Sem , Cam e Jafé .
175	NVT	Gênesis	6	11	Deus viu que a terra tinha se corrompido e estava cheia de violência .
176	NVT	Gênesis	6	12	Deus observou a grande maldade no mundo , pois todos na terra haviam se corrompido .
177	NVT	Gênesis	6	13	Assim , Deus disse a Noé : “ Decidi acabar com todos os seres vivos , pois encheram a terra de violência . Sim , destruirei todos eles e também a terra !
178	NVT	Gênesis	6	14	“ Construa uma grande embarcação , uma arca de madeira de cipreste , [ c ] e cubra-a com betume por dentro e por fora , para que não entre água . Divida toda a parte interna em pisos e compartimentos .
179	NVT	Gênesis	6	15	A arca deve ter
180	NVT	Gênesis	6	135	metros de comprimento , 22,5 metros de largura e 13,5 metros de altura . [ d ]
181	NVT	Gênesis	6	16	Deixe uma abertura de
182	NVT	Gênesis	6	45	centímetros [ e ] debaixo do teto ao redor de toda a arca . Coloque uma porta lateral e construa três pisos na parte interna : inferior , médio e superior .
183	NVT	Gênesis	6	17	“ Preste atenção ! Em breve , cobrirei a terra com um dilúvio que destruirá todos os seres vivos que respiram . Tudo que há na terra morrerá .
184	NVT	Gênesis	6	18	Com você , porém , firmarei minha aliança . Portanto , entre na arca com sua mulher , seus filhos e as mulheres deles .
185	NVT	Gênesis	6	19	Leve na arca com você um casal de cada espécie de animal selvagem e doméstico , um macho e uma fêmea , para mantê-los com vida .
186	NVT	Gênesis	6	20	Um casal de cada espécie de ave , de cada espécie de animal e de cada espécie de animal que rasteja pelo chão virá até você , para que os mantenha com vida .
187	NVT	Gênesis	6	21	Cuide bem para que haja alimento suficiente para sua família e para todos os animais ” .
188	NVT	Gênesis	6	22	Noé fez tudo exatamente como Deus lhe havia ordenado . BÍBLIA SAGRADA , NOVA VERSÃO TRANSFORMADORA copyright ©
189	NVT	Gênesis	6	2016	by Mundo Cristão . Used by permission of Associação Religiosa Editora Mundo Cristão , Todos os direitos reservados .
190	NVT	Gênesis	7	7	Entrou na arca , junto com a mulher , os filhos e as mulheres deles , para escapar do dilúvio .
191	NVT	Gênesis	7	2	Leve com você sete casais , macho e fêmea , de cada espécie de animal puro , e um casal , macho e fêmea , de cada espécie de animal impuro .
192	NVT	Gênesis	7	3	Leve também sete casais de cada espécie de ave . Cada casal deve ter um macho e uma fêmea para garantir que todas as espécies sobreviverão na terra depois do dilúvio .
193	NVT	Gênesis	7	4	Daqui a sete dias , farei chover sobre a terra . Choverá por quarenta dias e quarenta noites , até que eu tenha eliminado da terra todos os seres vivos que criei ” .
194	NVT	Gênesis	7	5	Noé fez tudo exatamente como o Senhor lhe havia ordenado .
195	NVT	Gênesis	7	6	Noé tinha
196	NVT	Gênesis	7	600	anos , no décimo sétimo dia do segundo mês , todas as fontes subterrâneas de água jorraram da terra , e a chuva caiu do céu em grandes temporais
197	NVT	Gênesis	7	8	Entraram com eles animais de todas as espécies : os puros e os impuros , as aves e todos os animais que rastejam pelo chão .
198	NVT	Gênesis	7	9	Entraram na arca em pares , macho e fêmea , como Deus tinha ordenado a Noé .
199	NVT	Gênesis	7	10	Depois de sete dias , vieram as águas do dilúvio e cobriram a terra .
200	NVT	Gênesis	7	11	Quando Noé tinha
201	NVT	Gênesis	7	12	e continuou sem parar por quarenta dias e quarenta noites .
202	NVT	Gênesis	7	13	Naquele mesmo dia , Noé tinha entrado na arca com a esposa , os filhos , Sem , Cam e Jafé , e as mulheres deles .
203	NVT	Gênesis	7	14	Entraram com eles na arca casais de todas as espécies de animais : animais domésticos e selvagens , grandes e pequenos , e aves de toda espécie .
204	NVT	Gênesis	7	15	côvados . BÍBLIA SAGRADA , NOVA VERSÃO TRANSFORMADORA copyright ©
205	NVT	Gênesis	7	16	Um macho e uma fêmea de cada espécie entraram , como Deus tinha ordenado a Noé . Então o Senhor fechou a porta .
206	NVT	Gênesis	7	17	Durante quarenta dias , as águas do dilúvio se tornaram cada vez mais profundas , cobriram o solo e elevaram a arca bem acima da terra .
207	NVT	Gênesis	7	18	Enquanto as águas subiam cada vez mais acima do solo , a arca flutuava em segurança em sua superfície .
208	NVT	Gênesis	7	19	Por fim , as águas cobriram até as montanhas mais altas da terra
209	NVT	Gênesis	7	20	e se elevaram quase sete metros [ a ] acima dos picos mais altos .
210	NVT	Gênesis	7	21	Todos os seres vivos que havia na terra morreram : as aves , os animais domésticos , os animais selvagens , os animais que rastejavam pelo chão e todos os seres humanos .
211	NVT	Gênesis	7	22	Tudo que respirava e vivia em terra firme morreu .
212	NVT	Gênesis	7	23	Deus exterminou todos os seres vivos que havia na terra : os seres humanos , os animais domésticos , os animais que rastejavam pelo chão e as aves do céu . Todos foram destruídos . Apenas Noé e os que estavam com ele na arca sobreviveram .
213	NVT	Gênesis	7	24	E as águas do dilúvio cobriram a terra por
214	NVT	Gênesis	7	150	dias . Footnotes - 7.20 Em hebraico ,
215	NVT	Gênesis	7	2016	by Mundo Cristão . Used by permission of Associação Religiosa Editora Mundo Cristão , Todos os direitos reservados .
216	NVT	Gênesis	8	8	Noé também soltou uma pomba para ver se as águas tinham baixado e se ela encontraria terra seca ,
217	NVT	Gênesis	8	2	As fontes subterrâneas pararam de jorrar , e as chuvas torrenciais cessaram .
218	NVT	Gênesis	8	3	As águas do dilúvio foram baixando aos poucos . Depois de
219	NVT	Gênesis	8	150	dias ,
220	NVT	Gênesis	8	4	exatamente cinco meses depois do início do dilúvio , [ a ] a arca repousou sobre as montanhas de Ararate .
221	NVT	Gênesis	8	5	Dois meses e meio depois , [ b ] à medida que as águas continuaram a baixar , apareceram os picos de outras montanhas .
222	NVT	Gênesis	8	6	Passados mais quarenta dias , Noé abriu a janela que havia feito na arca
223	NVT	Gênesis	8	7	e soltou um corvo , que ia e voltava até as águas do dilúvio secarem sobre a terra .
224	NVT	Gênesis	8	9	mas a pomba não encontrou lugar para pousar , pois a água ainda cobria todo o solo . Então a pomba retornou à arca , e Noé estendeu a mão e a trouxe de volta para dentro .
225	NVT	Gênesis	8	10	Depois de esperar mais sete dias , Noé soltou a pomba mais uma vez .
226	NVT	Gênesis	8	11	Quando ela voltou ao entardecer , trouxe no bico uma folha nova de oliveira . Noé concluiu que restava pouca água do dilúvio .
